Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Groupe Atlantic,THERMOR Alféa Extensa A.I. 16,Outdoor Air/Water,Inverter,R410a,2.5,2019-06-05,46.0,70.0,11.0,12,EN 14825,average,4440,10000,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Groupe Atlantic,THERMOR Alféa Extensa Duo A.I. 5,Outdoor Air/Water,Inverter,R410a,1.1,2019-06-05,46.0,63.0,4.0,10,EN 14825,average,1379,3800,-0.0814610594607465,-0.012381174366986223,2.5780117183845768,-0.03904228191515085,0.017494289074677358,0.1023593921376991,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
Groupe Atlantic,THERMOR Alféa Extensa A.I. 5,Outdoor Air/Water,Inverter,R410a,1.1,2019-06-05,46.0,63.0,4.0,10,EN 14825,average,1379,3800,-0.0814610594607465,-0.012381174366986223,2.5780117183845768,-0.03904228191515085,0.017494289074677358,0.1023593921376991,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
Groupe Atlantic,THERMOR Alféa Extensa Duo A.I. 6,Outdoor Air/Water,Inverter,R410a,1.1,2019-06-05,46.0,63.0,5.0,10,EN 14825,average,1704,4000,-0.08845772266101988,-0.022196715721352667,2.7084709395075173,-0.04253254976271585,0.01186396106132998,0.2473489482923771,0.15066925926545646,-0.11338254000809128,7.832682405855628,1.0
Groupe Atlantic,THERMOR Alféa Extensa A.I. 6,Outdoor Air/Water,Inverter,R410a,1.1,2019-06-05,46.0,63.0,5.0,10,EN 14825,average,1704,4000,-0.08845772266101988,-0.022196715721352667,2.7084709395075173,-0.04253254976271585,0.01186396106132998,0.2473489482923771,0.15066925926545646,-0.11338254000809128,7.832682405855628,1.0
Groupe Atlantic,THERMOR Alféa Extensa Duo A.I. 8,Outdoor Air/Water,Inverter,R410a,1.4,2019-06-05,46.0,69.0,6.0,9,EN 14825,average,2417,5300,-0.08721705791123646,-0.0134250541004567,2.142418258451688,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199187,6.780367304873487,1.0
Groupe Atlantic,THERMOR Alféa Extensa A.I. 8,Outdoor Air/Water,Inverter,R410a,1.4,2019-06-05,46.0,69.0,6.0,9,EN 14825,average,2417,5300,-0.08721705791123646,-0.0134250541004567,2.142418258451688,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199187,6.780367304873487,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2WHVRP RWM-2.0NRE - Heating,Outdoor Air/Water,Inverter,R32,1.2,2019-08-02,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,Outdoor Air/Water,Inverter,R32,1.2,2019-08-02,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWM-2.0NE - Heating Only,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-200S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-260S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWM-2.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,1.4,2020-12-17,37.0,61.0,4.0,11,EN 14825,average,1106,3500,-0.09763046978276688,-0.006201860822433661,2.5824724635370635,-0.03719832204323551,0.014976067364093203,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2WHVRP RWD-2.0NRWE-200S Heating Only,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,03. RAS-2WHVRP RWD-2.0NRWE-200S-K,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWM-2.5NE - Heating,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWE-200S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWE-260S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWM-2.5NE - with,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWE-200S with cooling kit,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWE-260S with cooling kit,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWD-2.5NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,1.5,2020-12-17,37.0,63.0,5.0,11,EN 14825,average,1833,4420,-0.09496971194823332,-0.01242894175825526,2.3056017671047147,-0.04481202511655412,0.011206753036244795,0.24624170251406804,0.17391375682852905,-0.08198485658628925,6.822031296374313,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2WHVRP RWD-2.0NRWE-260S Heating Only,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,03. RAS-2WHVRP RWD-2.0NRWE-260S-K,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,05. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - Heating Only,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,Outdoor Air/Water,Inverter,R32,1.2,2019-08-08,37.0,61.0,4.0,12,EN 14825,average,1106,3500,-0.042708602300094406,-0.0183992176761964,3.3554161451451683,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWM-3.0NE - Heating Only,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWE-200S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWE-260S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWM-3.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWD-3.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,37.0,64.0,6.0,11,EN 14825,average,2360,5100,-0.09254702118526807,-0.016621829699929258,2.293595054692954,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.8024559809405725,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2.5WHVRP RWM-2.5NRE Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-02,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,Outdoor Air/Water,Inverter,R32,1.3,2019-08-02,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWM-4.0NE - Heating,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWE-200S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWE-260S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWM-4.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWD-4.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,39.0,64.0,10.0,13,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2.5WHVRP RWD-2.5NRWE-200S,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,03. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWM-5.0NE - Heating,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWE-200S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
