Manufacturer,Model,T_outside [°C],T_out [°C],EER,Group,Pdc [W],P_el [W],Pdc_n,P_el_n
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W),30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W),25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DV3 / EBSH(B)16P50D,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DV3 / EBSX(B)16P30D,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P50D,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P30D,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBSX(B)16P50D,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W),20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S18D(6V/9W) +,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W),25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBVH16S23D(6V/9W) +,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBSH(B)16P30D,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S18D(6V/9W) +,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W),35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DV3 / EBVZ16S23D(6V/9W) +,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W),35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBBH16D(6V/9W) +,20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),35,7,2.96,1.0,12900.0,4358.108108108108,1.0,1.0
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),30,7,4.77,1.0,8800.0,1844.8637316561849,0.6821705426356589,0.42331756943428733
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),25,7,7.0,1.0,6200.0,885.7142857142857,0.4806201550387597,0.20323366555924693
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),20,7,8.88,1.0,5900.0,664.4144144144144,0.4573643410852713,0.1524547803617571
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),35,18,3.5816,1.0,13267.65,3704.391891891892,1.0285,0.85
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),30,18,5.771699999999999,1.0,8731.359999999999,1512.7882599580714,0.6768496124031007,0.34712040693611557
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),25,18,8.4,1.0,5728.8,682.0,0.44409302325581396,0.15648992248062016
DAIKIN Europe N.V.,ERLA14DW1 / EBBX16D(6V/9W),20,18,8.436,1.0,3531.15,418.5810810810811,0.2737325581395349,0.09604651162790698
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,35,7,3.19,1.0,11000.0,3448.2758620689656,1.0,1.0
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,25,7,7.18,1.0,5700.0,793.8718662952647,0.5181818181818182,0.23022284122562675
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,20,7,8.47,1.0,5900.0,696.5761511216056,0.5363636363636364,0.2020070838252656
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,30,7,4.94,1.0,8100.0,1639.6761133603238,0.7363636363636363,0.4755060728744939
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,35,18,3.8598999999999997,1.0,11313.499999999998,2931.0344827586205,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,25,18,8.616,1.0,5266.800000000001,611.2813370473539,0.4788000000000001,0.1772715877437326
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,20,18,8.0465,1.0,3531.1499999999996,438.8429752066115,0.32101363636363633,0.12726446280991735
DAIKIN Europe N.V.,ERLA11DW1 / EBVZ16S18D(6V/9W) +,30,18,5.9774,1.0,8036.82,1344.5344129554655,0.7306199999999999,0.389914979757085
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,35,7,3.19,1.0,11000.0,3448.2758620689656,1.0,1.0
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,20,7,8.47,1.0,5900.0,696.5761511216056,0.5363636363636364,0.2020070838252656
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,25,7,7.18,1.0,5700.0,793.8718662952647,0.5181818181818182,0.23022284122562675
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,30,7,4.94,1.0,8100.0,1639.6761133603238,0.7363636363636363,0.4755060728744939
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,35,18,3.8598999999999997,1.0,11313.499999999998,2931.0344827586205,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,20,18,8.0465,1.0,3531.1499999999996,438.8429752066115,0.32101363636363633,0.12726446280991735
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,25,18,8.616,1.0,5266.800000000001,611.2813370473539,0.4788000000000001,0.1772715877437326
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P30D,30,18,5.9774,1.0,8036.82,1344.5344129554655,0.7306199999999999,0.389914979757085
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,35,7,3.19,1.0,11000.0,3448.2758620689656,1.0,1.0
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,30,7,4.94,1.0,8100.0,1639.6761133603238,0.7363636363636363,0.4755060728744939
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,25,7,7.18,1.0,5700.0,793.8718662952647,0.5181818181818182,0.23022284122562675
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,20,7,8.47,1.0,5900.0,696.5761511216056,0.5363636363636364,0.2020070838252656
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,35,18,3.8598999999999997,1.0,11313.499999999998,2931.0344827586205,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,30,18,5.9774,1.0,8036.82,1344.5344129554655,0.7306199999999999,0.389914979757085
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,25,18,8.616,1.0,5266.800000000001,611.2813370473539,0.4788000000000001,0.1772715877437326
DAIKIN Europe N.V.,ERLA11DV3 / EBSH(B)11P50D,20,18,8.0465,1.0,3531.1499999999996,438.8429752066115,0.32101363636363633,0.12726446280991735
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,20,7,8.47,1.0,5900.0,696.5761511216056,0.5363636363636364,0.2020070838252656
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,25,7,7.18,1.0,5700.0,793.8718662952647,0.5181818181818182,0.23022284122562675
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,30,7,4.94,1.0,8100.0,1639.6761133603238,0.7363636363636363,0.4755060728744939
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,35,7,3.19,1.0,11000.0,3448.2758620689656,1.0,1.0
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,20,18,8.0465,1.0,3531.1499999999996,438.8429752066115,0.32101363636363633,0.12726446280991735
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,25,18,8.616,1.0,5266.800000000001,611.2813370473539,0.4788000000000001,0.1772715877437326
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,30,18,5.9774,1.0,8036.82,1344.5344129554655,0.7306199999999999,0.389914979757085
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P30D,35,18,3.8598999999999997,1.0,11313.499999999998,2931.0344827586205,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,20,7,8.47,1.0,5900.0,696.5761511216056,0.5363636363636364,0.2020070838252656
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,25,7,7.18,1.0,5700.0,793.8718662952647,0.5181818181818182,0.23022284122562675
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,35,7,3.19,1.0,11000.0,3448.2758620689656,1.0,1.0
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,30,7,4.94,1.0,8100.0,1639.6761133603238,0.7363636363636363,0.4755060728744939
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,20,18,8.0465,1.0,3531.1499999999996,438.8429752066115,0.32101363636363633,0.12726446280991735
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,25,18,8.616,1.0,5266.800000000001,611.2813370473539,0.4788000000000001,0.1772715877437326
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,35,18,3.8598999999999997,1.0,11313.499999999998,2931.0344827586205,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,ERLA11DV3 / EBSX(B)11P50D,30,18,5.9774,1.0,8036.82,1344.5344129554655,0.7306199999999999,0.389914979757085
DAIKIN Europe N.V.,ERLA11DV3 / EBVH11S18D(6V/9W) +,30,7,4.94,1.0,8100.0,1639.6761133603238,0.7363636363636363,0.4755060728744939
DAIKIN Europe N.V.,ERLA11DV3 / EBVH11S18D(6V/9W) +,20,7,8.47,1.0,5900.0,696.5761511216056,0.5363636363636364,0.2020070838252656
DAIKIN Europe N.V.,ERLA11DV3 / EBVH11S18D(6V/9W) +,35,7,3.19,1.0,11000.0,3448.2758620689656,1.0,1.0
