,title,application,indoor,outdoor,coolingMode7c12c,coolingMode18c23c,colderClimate,warmerClimate,reversibility,colderForHeating,warmerForHeating,en145112Certification,heatSource,additionalOutdoorAir,additionalExhaustAir,additionalIndoorAir,additionalNonheatedSpaceAir,powerSupply,offPeakProduct,Refrigerant,Mass of Refrigerant,Date,Manufacturer,Modelname,Type,Energy
 Mitsubishi Electric Air Conditioning Systems Europe LTD PUD-SWM100YAA(-BS) + E*ST30D-M*D,PUD-SWM100YAA(-BS) + E*ST30D-M*D,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"1,600 kg",06.10.2020, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Power Inverter 10/12-300D AA,Outdoor Air/Water,Electricity
 Mitsubishi Electric Air Conditioning Systems Europe LTD PUD-SWM120VAA(-BS) + E*ST30D-*M*D,PUD-SWM120VAA(-BS) + E*ST30D-*M*D,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,600 kg",06.10.2020, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Power Inverter 10/12-300D AA,Outdoor Air/Water,Electricity
 Mitsubishi Electric Air Conditioning Systems Europe LTD PUD-SWM120VAA(-BS) + E*ST30D-M*D,PUD-SWM120VAA(-BS) + E*ST30D-M*D,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,600 kg",06.10.2020, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Power Inverter 10/12-300D AA,Outdoor Air/Water,Electricity
 Mitsubishi Electric Air Conditioning Systems Europe LTD PUD-SWM120YAA(-BS) + E*ST30D-*M*D,PUD-SWM120YAA(-BS) + E*ST30D-*M*D,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"1,600 kg",06.10.2020, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Power Inverter 10/12-300D AA,Outdoor Air/Water,Electricity
 Mitsubishi Electric Air Conditioning Systems Europe LTD PUD-SWM120YAA(-BS) + E*ST30D-M*D,PUD-SWM120YAA(-BS) + E*ST30D-M*D,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"1,600 kg",06.10.2020, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Power Inverter 10/12-300D AA,Outdoor Air/Water,Electricity
 ECL Nexus  ECLBT110X.01,ECLBT110X.01,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,R134a,"0,650 kg",20.05.2022, ECL Nexus ,ECL-BT-110,Heat Pump for Domestic Hot Water (DHW),Electricity
 ait-deutschland GmbH WZSV 92(H)(K)3M(3~ 400V),WZSV 92(H)(K)3M(3~ 400V),2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,R407c,"1,250 kg",29.03.2019, ait-deutschland GmbH,SWCV 92 Inverter,Brine/Water,
 FHE Manufacturing InelioDynamic 16,InelioDynamic 16,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R410A,"3,100 kg",16.06.2021, FHE Manufacturing,InelioDynamic 16,Outdoor Air/Water,Electricity
 FHE Manufacturing InelioDynamic 16 TRI,InelioDynamic 16 TRI,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,R410A,"3,100 kg",16.06.2021, FHE Manufacturing,InelioDynamic 16,Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH (Buderus) WSW196i.2-16 (+W) / 186-16,WSW196i.2-16 (+W) / 186-16,2,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,2,R410A,"2,300 kg",08.12.2020, Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WSW196i.2/186 -16,Brine/Water and Water/Water,Electricity
 Bosch Thermotechnik GmbH (Buderus) WSW196i.2-16 T180 (+W) / 186-16 T180,WSW196i.2-16 T180 (+W) / 186-16 T180,4,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,2,R410A,"2,300 kg",08.12.2020, Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WSW196i.2/186 -16,Brine/Water and Water/Water,Electricity
 STIEBEL ELTRON GmbH & Co KG WPL 09 IKCS classic,WPL 09 IKCS classic,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R410A,"2,200 kg",04.09.2019, STIEBEL ELTRON GmbH & Co KG,WPL 09 I(K)CS classic,Outdoor Air/Water,
 BAXI S.p.A. Auriga 10 M-A,Auriga 10 M-A,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",18.03.2022, BAXI S.p.A.,AURIGA 8/10-A,Outdoor Air/Water,Electricity
 BAXI S.p.A. Auriga 8 M-A,Auriga 8 M-A,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",18.03.2022, BAXI S.p.A.,AURIGA 8/10-A,Outdoor Air/Water,Electricity
 Viessmann Climate Solutions SE AWO-AC (AF) 101.A14,AWO-AC (AF) 101.A14,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"3,600 kg",25.06.2020, Viessmann Climate Solutions SE,VITOCAL 100 A- (AF) 14,Outdoor Air/Water,Electricity
 Viessmann Climate Solutions SE AWO-M-AC (AF) 101.A14,AWO-M-AC (AF) 101.A14,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"3,600 kg",25.06.2020, Viessmann Climate Solutions SE,VITOCAL 100 A- (AF) 14,Outdoor Air/Water,Electricity
 Airwell Residential S.A.S. OD**-100T-09***-19*** + AW-YHPSA08-H91,OD**-100T-09***-19*** + AW-YHPSA08-H91,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",11.11.2022, Airwell Residential S.A.S.,Wellea WT 8 & 10kW with 190L tank,Outdoor Air/Water,Electricity
 Airwell Residential S.A.S. OD**-100T-09***-19*** + AW-YHPSA10-H91,OD**-100T-09***-19*** + AW-YHPSA10-H91,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",11.11.2022, Airwell Residential S.A.S.,Wellea WT 8 & 10kW with 190L tank,Outdoor Air/Water,Electricity
 Johnson Controls-Hitachi AirConditioning Spain RAS-2WHVN RWD-2.0NWLE-200S - with cooling kit,RAS-2WHVN RWD-2.0NWLE-200S - with cooling kit,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,R410A,"1,200 kg",, Johnson Controls-Hitachi AirConditioning Spain,25. Yutaki S Combi Lite 2.0HP,Outdoor Air/Water,
" Gree Electric Appliances, Inc. of Zhuhai GRS-CQ6.0Pd/NhG-K+SXTVD300LCJ2/A-K",GRS-CQ6.0Pd/NhG-K+SXTVD300LCJ2/A-K,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"0,870 kg",27.07.2020," Gree Electric Appliances, Inc. of Zhuhai",Versati monobloc G1 6kW,Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHBH08E(6V/9W),ERGA08EV / EHBH08E(6V/9W),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHBH08E(6V/9W) + cooling kit,ERGA08EV / EHBH08E(6V/9W) + cooling kit,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHBX08E(6V/9W),ERGA08EV / EHBX08E(6V/9W),2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHVH08S18E(6V/9W),ERGA08EV / EHVH08S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHVH08S18E(6V/9W) + cooling kit,ERGA08EV / EHVH08S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHVH08SU18E6V,ERGA08EV / EHVH08SU18E6V,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHVX08S18E6V(G),ERGA08EV / EHVX08S18E6V(G),4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHVX08S18E9W,ERGA08EV / EHVX08S18E9W,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHVZ08S18E(6V/9W),ERGA08EV / EHVZ08S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EV / EHVZ08S18E(6V/9W) + cooling kit,ERGA08EV / EHVZ08S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHBH08E(6V/9W),ERGA08EVH / EHBH08E(6V/9W),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHBH08E(6V/9W) + cooling kit,ERGA08EVH / EHBH08E(6V/9W) + cooling kit,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHBX08E(6V/9W),ERGA08EVH / EHBX08E(6V/9W),2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHVH08S18E(6V/9W),ERGA08EVH / EHVH08S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHVH08S18E(6V/9W) + cooling kit,ERGA08EVH / EHVH08S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHVH08SU18E6V,ERGA08EVH / EHVH08SU18E6V,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHVX08S18E(6V/9W),ERGA08EVH / EHVX08S18E(6V/9W),4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHVZ08S18E(6V/9W),ERGA08EVH / EHVZ08S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH / EHVZ08S18E(6V/9W) + cooling kit,ERGA08EVH / EHVZ08S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHBH08E(6V/9W),ERGA08EVH7 / EHBH08E(6V/9W),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHBH08E(6V/9W) + cooling kit,ERGA08EVH7 / EHBH08E(6V/9W) + cooling kit,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHBX08E(6V/9W),ERGA08EVH7 / EHBX08E(6V/9W),2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHVH08S18E(6V/9W),ERGA08EVH7 / EHVH08S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHVH08S18E(6V/9W) + cooling kit,ERGA08EVH7 / EHVH08S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHVH08SU18E6V,ERGA08EVH7 / EHVH08SU18E6V,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHVX08S18E(6V/9W),ERGA08EVH7 / EHVX08S18E(6V/9W),4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHVZ08S18E(6V/9W),ERGA08EVH7 / EHVZ08S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. ERGA08EVH7 / EHVZ08S18E(6V/9W) + cooling kit,ERGA08EVH7 / EHVZ08S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",22.11.2017, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 R F+W 08KW (180L),Outdoor Air/Water,Electricity
 BDR Thermea FR (OERTLI) AWHPR 6 MR + MHC-V200/E 4-8 R32,AWHPR 6 MR + MHC-V200/E 4-8 R32,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,200 kg",12.11.2021, BDR Thermea FR (OERTLI),OERTLI OENOVIAPAC-C COLONNE R32 6/8 MR,Outdoor Air/Water,Electricity
 BDR Thermea FR (OERTLI) AWHPR 6 MR + MHC-V200/E 4-8 R32 ,AWHPR 6 MR + MHC-V200/E 4-8 R32 ,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,200 kg",12.11.2021, BDR Thermea FR (OERTLI),OERTLI OENOVIAPAC-C COLONNE R32 6/8 MR,Outdoor Air/Water,Electricity
 BDR Thermea FR (OERTLI) AWHPR 6 MR + MHC-V200/H 4-8 R32,AWHPR 6 MR + MHC-V200/H 4-8 R32,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,200 kg",12.11.2021, BDR Thermea FR (OERTLI),OERTLI OENOVIAPAC-C COLONNE R32 6/8 MR,Outdoor Air/Water,Electricity
 BDR Thermea FR (OERTLI) AWHPR 8 MR + MHC-V200/E 4-8 R32,AWHPR 8 MR + MHC-V200/E 4-8 R32,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,200 kg",12.11.2021, BDR Thermea FR (OERTLI),OERTLI OENOVIAPAC-C COLONNE R32 6/8 MR,Outdoor Air/Water,Electricity
 BDR Thermea FR (OERTLI) AWHPR 8 MR + MHC-V200/E 4-8 R32 ,AWHPR 8 MR + MHC-V200/E 4-8 R32 ,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,200 kg",12.11.2021, BDR Thermea FR (OERTLI),OERTLI OENOVIAPAC-C COLONNE R32 6/8 MR,Outdoor Air/Water,Electricity
 BDR Thermea FR (OERTLI) AWHPR 8 MR + MHC-V200/H 4-8 R32,AWHPR 8 MR + MHC-V200/H 4-8 R32,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,200 kg",12.11.2021, BDR Thermea FR (OERTLI),OERTLI OENOVIAPAC-C COLONNE R32 6/8 MR,Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EBLA08E3V3,EBLA08E3V3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,350 kg",18.05.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 M 8kW,Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EBLA08EV3,EBLA08EV3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,350 kg",18.05.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 M 8kW,Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EDLA08E3V3,EDLA08E3V3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,R32,"1,350 kg",18.05.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 M 8kW,Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EDLA08EV3,EDLA08EV3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,R32,"1,350 kg",18.05.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 M 8kW,Outdoor Air/Water,Electricity
 Johnson Controls-Hitachi AirConditioning Spain RAM-53NYP3E & TAW-270RHC,RAM-53NYP3E & TAW-270RHC,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,R32,"2,050 kg",07.08.2020, Johnson Controls-Hitachi AirConditioning Spain,Triple C R32 - RAM-53NYP3E & TAW-270RHC,Heat Pump for Domestic Hot Water (DHW),Electricity
" Gree Electric Appliances, Inc. of Zhuhai GRS-CQ12Pd/NhH-E+SXTVD300LC/B-E",GRS-CQ12Pd/NhH-E+SXTVD300LC/B-E,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,R32,"1,840 kg",11.11.2022," Gree Electric Appliances, Inc. of Zhuhai",Versati split G1 12/14kW,Outdoor Air/Water,Electricity
" Gree Electric Appliances, Inc. of Zhuhai GRS-CQ12Pd/NhH-M+SXTVD300LC/B-M",GRS-CQ12Pd/NhH-M+SXTVD300LC/B-M,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,3,0,R32,"1,840 kg",11.11.2022," Gree Electric Appliances, Inc. of Zhuhai",Versati split G1 12/14kW,Outdoor Air/Water,Electricity
" Gree Electric Appliances, Inc. of Zhuhai GRS-CQ14Pd/NhH-E+SXTVD300LC/B-E",GRS-CQ14Pd/NhH-E+SXTVD300LC/B-E,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,R32,"1,840 kg",11.11.2022," Gree Electric Appliances, Inc. of Zhuhai",Versati split G1 12/14kW,Outdoor Air/Water,Electricity
" Gree Electric Appliances, Inc. of Zhuhai GRS-CQ14Pd/NhH-M+SXTVD300LC/B-M",GRS-CQ14Pd/NhH-M+SXTVD300LC/B-M,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,3,0,R32,"1,840 kg",11.11.2022," Gree Electric Appliances, Inc. of Zhuhai",Versati split G1 12/14kW,Outdoor Air/Water,Electricity
 Acond a.s. Acond PRO-R SP,Acond PRO-R SP,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R290,"2,750 kg",17.03.2022, Acond a.s.,Acond PRO-R,Outdoor Air/Water,Electricity
" Guangzhou Sprsun New Energy Technology Dev. Co., Ltd, CGK040V3L-B",CGK040V3L-B,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"2,000 kg",08.11.2022," Guangzhou Sprsun New Energy Technology Dev. Co., Ltd,",EVI DC Inverter Air Source Hear Pumps 040,Outdoor Air/Water,Electricity
 Power World Machinery Equipment Co. Ltd           PW030-DKZLRS-B/S,PW030-DKZLRS-B/S,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,300 kg",19.01.2023, Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 30,Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH CS7800i LW 16 (+F),CS7800i LW 16 (+F),2,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,2,R410A,"2,300 kg",08.12.2020, Bosch Thermotechnik GmbH,Bosch Compress 7800i LW 16,Brine/Water and Water/Water,Electricity
 Bosch Thermotechnik GmbH CS7800i LW 16 M (+MF),CS7800i LW 16 M (+MF),4,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,2,R410A,"2,300 kg",08.12.2020, Bosch Thermotechnik GmbH,Bosch Compress 7800i LW 16,Brine/Water and Water/Water,Electricity
 ELCO GmbH AEROTOP T20,AEROTOP T20,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,R407c,"6,000 kg",04.05.2019, ELCO GmbH,AEROTOP T20 / T20R,Outdoor Air/Water,
 ELCO GmbH AEROTOP T20R,AEROTOP T20R,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,R407c,"6,000 kg",04.05.2019, ELCO GmbH,AEROTOP T20 / T20R,Outdoor Air/Water,
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8 / WH-UQ09HE8,WH-ADC0916H9E8 / WH-UQ09HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8 / WH-UQ12HE8,WH-ADC0916H9E8 / WH-UQ12HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8 / WH-UX09HE8,WH-ADC0916H9E8 / WH-UX09HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8 / WH-UX12HE8,WH-ADC0916H9E8 / WH-UX12HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8AN / WH-UQ09HE8,WH-ADC0916H9E8AN / WH-UQ09HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8AN / WH-UQ12HE8,WH-ADC0916H9E8AN / WH-UQ12HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8AN / WH-UX09HE8,WH-ADC0916H9E8AN / WH-UX09HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC0916H9E8AN / WH-UX12HE8,WH-ADC0916H9E8AN / WH-UX12HE8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC1216H6E5 / WH-UX09HE5,WH-ADC1216H6E5 / WH-UX09HE5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
 Panasonic Marketing Europe GmbH WH-ADC1216H6E5 / WH-UX12HE5,WH-ADC1216H6E5 / WH-UX12HE5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R410A,"2,850 kg",09.11.2021, Panasonic Marketing Europe GmbH,Aquarea Split 9-12 kW T-CAP (H Series),Outdoor Air/Water,Electricity
