Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],Pdesignc,T_outside [°C],T_out [°C],Pdc [kW],EER
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,25,7,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,25,18,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,20,7,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,20,18,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,35,7,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,35,18,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,30,7,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,30,18,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,25,7,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,25,18,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,20,7,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,20,18,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,35,7,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,35,18,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,30,7,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,30,18,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,25,7,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,25,18,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,20,7,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,20,18,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,35,7,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,35,18,7,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,30,7,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,30,18,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,25,7,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,25,18,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,20,7,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,20,18,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,35,7,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,35,18,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,30,7,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,30,18,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,25,7,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,25,18,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,20,7,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,20,18,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,35,7,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,35,18,7,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,30,7,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,30,18,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,25,7,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,25,18,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,20,7,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,20,18,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,35,7,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,35,18,7,5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,30,7,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,30,18,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,25,7,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,25,18,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,20,7,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,20,18,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,35,7,4,4
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,35,18,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,30,7,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,30,18,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,25,7,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,25,18,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,20,7,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,20,18,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,35,7,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,35,18,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,30,7,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,30,18,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,25,7,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,25,18,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,20,7,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,20,18,3.6,13.5
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,35,7,5.00,3.17
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,30,7,3.68,4.59
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,25,7,2.37,6.70
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,20,7,1.05,8.62
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,35,7,5.00,3.17
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,30,7,3.68,4.59
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,25,7,2.37,6.70
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,20,7,1.05,8.62
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,35,7,6.00,3.15
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,30,7,4.42,4.43
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,25,7,2.84,6.36
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,20,7,1.26,8.11
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,35,7,6.00,3.15
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,30,7,4.42,4.43
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,25,7,2.84,6.36
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,20,7,1.26,8.11
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,35,7,7.00,3.06
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,30,7,5.16,4.15
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,25,7,3.32,6.11
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,20,7,1.47,7.64
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,35,7,7.00,3.06
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,30,7,5.16,4.15
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,25,7,3.32,6.11
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,20,7,1.47,7.64
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,35,7,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,30,7,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,25,7,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,20,7,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,35,7,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,30,7,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,25,7,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,20,7,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,35,7,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,30,7,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,25,7,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,20,7,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,35,7,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,30,7,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,25,7,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,20,7,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,35,7,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,30,7,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,25,7,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,20,7,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,35,7,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,30,7,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,25,7,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,20,7,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,35,7,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,30,7,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,25,7,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,20,7,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,35,7,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,30,7,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,25,7,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,20,7,0.84,9.26
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,35,7,3.00,3.95
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,30,7,2.21,5.37
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,25,7,1.42,7.44
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,20,7,0.63,8.93
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,35,7,4.00,3.47
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,30,7,2.95,5.12
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,25,7,1.89,7.31
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,20,7,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,35,7,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,30,7,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,25,7,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,20,7,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,35,7,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,30,7,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,25,7,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,20,7,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,35,7,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,30,7,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,25,7,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,20,7,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,35,7,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,30,7,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,25,7,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,20,7,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
