Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group,P_el_n,P_th_max
ECOGEO C4 T 5-22kW,-0.1488883859194931,-0.02444653003787164,3.077612290955797,-0.04656765603915691,0.0024101691423084053,0.5453539148288171,0.05948002312902571,-0.059230376979145856,6.137864127706569,2.0,6138,17410
ECOGEO B3 T 5-22kW,-0.1488883859194931,-0.02444653003787164,3.077612290955797,-0.04656765603915691,0.0024101691423084053,0.5453539148288171,0.05948002312902571,-0.059230376979145856,6.137864127706569,2.0,6138,17410
ECOGEO B4 5-22kW,-0.1488883859194931,-0.02444653003787164,3.077612290955797,-0.04656765603915691,0.0024101691423084053,0.5453539148288171,0.05948002312902571,-0.059230376979145856,6.137864127706569,2.0,6138,17410
ECOGEO C3 5-22kW,-0.1488883859194931,-0.02444653003787164,3.077612290955797,-0.04656765603915691,0.0024101691423084053,0.5453539148288171,0.05948002312902571,-0.059230376979145856,6.137864127706569,2.0,6138,17410
ECOGEO C4 5-22kW,-0.1488883859194931,-0.02444653003787164,3.077612290955797,-0.04656765603915691,0.0024101691423084053,0.5453539148288171,0.05948002312902571,-0.059230376979145856,6.137864127706569,2.0,6138,17410
ECOGEO B3 5-22kW,-0.1488883859194931,-0.02444653003787164,3.077612290955797,-0.04656765603915691,0.0024101691423084053,0.5453539148288171,0.05948002312902571,-0.059230376979145856,6.137864127706569,2.0,6138,17410
ECOGEOB4 5-22kW,-0.1488883859194931,-0.02444653003787164,3.077612290955797,-0.04656765603915691,0.0024101691423084053,0.5453539148288171,0.05948002312902571,-0.059230376979145856,6.137864127706569,2.0,6138,17410
AEROTOP G08.2 INOX,-0.09602433772393774,-0.0023098864049064865,2.676477710386083,-0.03790695995701788,0.016573861781579817,0.12563458621693196,0.14029079947579529,-0.09647186919678342,7.873952705474156,1.0,2343,8140
AEROTOP G08.2 INOX OPTIC,-0.09602433772393774,-0.0023098864049064865,2.676477710386083,-0.03790695995701788,0.016573861781579817,0.12563458621693196,0.14029079947579529,-0.09647186919678342,7.873952705474156,1.0,2343,8140
AEROTOP G14.2 INOX / INOX OPTIC,-0.1110049448704338,-0.00047947000199102384,2.4092770829609407,-0.041310447951216404,0.011840043309239543,0.24610354166776485,0.13596583916337548,-0.08687619598893417,7.515488799654075,1.0,3331,11000
AEROTOP S12.2,-0.11220322427297645,-0.009111151366291695,2.626152089775052,-0.04186816730608158,0.014277387436227968,0.1843798718069011,0.13383380125308902,-0.09969677832226323,7.708658450441994,1.0,3633,11160
AEROTOP S12.2_2-part,-0.11220322427297645,-0.009111151366291695,2.626152089775052,-0.04186816730608158,0.014277387436227968,0.1843798718069011,0.13383380125308902,-0.09969677832226323,7.708658450441994,1.0,3633,11160
AEROTOP S05.2,-0.09337965165303412,-0.0319908603859983,3.661132591679386,-0.030925127188299827,0.008355538347467072,0.43553625952683706,0.0461136587295211,-0.06591619324297146,6.221971337173797,1.0,1479,4200
AEROTOP S05.2_2-parts,-0.09337965165303412,-0.0319908603859983,3.661132591679386,-0.030925127188299827,0.008355538347467072,0.43553625952683706,0.0461136587295211,-0.06591619324297146,6.221971337173797,1.0,1479,4200
AEROTOP S07.2,-0.12285381919130081,-0.020497688714350922,3.219974238118886,-0.041939123544337306,0.009860994138472396,0.3356611866093296,0.11483785200643472,-0.10461202506625705,8.115355879630103,1.0,2038,6560
AEROTOP S07.2_2-parts,-0.12285381919130081,-0.020497688714350922,3.219974238118886,-0.041939123544337306,0.009860994138472396,0.3356611866093296,0.11483785200643472,-0.10461202506625705,8.115355879630103,1.0,2038,6560
AEROTOP S09.2,-0.1237510672680454,-0.027901111563327,3.154829155166391,-0.043903483464526966,0.008088021399368565,0.35900302605058915,0.13130839651268017,-0.10716287075017555,8.041644294242898,1.0,2758,7250
AEROTOP S09.2_2-parts,-0.1237510672680454,-0.027901111563327,3.154829155166391,-0.043903483464526966,0.008088021399368565,0.35900302605058915,0.13130839651268017,-0.10716287075017555,8.041644294242898,1.0,2758,7250
AEROTOP S15.2_2-part,-0.1136698316086029,-0.006698669336426368,2.4382250337717086,-0.04382719941136376,0.01168752442162622,0.2645579569756191,0.14110450419351112,-0.087525869567957,7.164836003076339,1.0,4479,13300
AEROTOP S15.2,-0.1136698316086029,-0.006698669336426368,2.4382250337717086,-0.04382719941136376,0.01168752442162622,0.2645579569756191,0.14110450419351112,-0.087525869567957,7.164836003076339,1.0,4479,13300
AEROTOP T20,0.09649176239757547,-0.021269010442158034,3.9246004172594535,0.005688512556617113,0.0111894696792077,0.6221044459537284,0.07661381916965695,-0.05269730107702244,5.024571357567953,4.0,5553,12810
AEROTOP T20R,0.09649176239757547,-0.021269010442158034,3.9246004172594535,0.005688512556617113,0.0111894696792077,0.6221044459537284,0.07661381916965695,-0.05269730107702244,5.024571357567953,4.0,5553,12810
AEROTOP T26,0.10973518651917896,-0.010666962429317962,3.6861677656804095,0.0017326989102199536,0.017124758172408654,0.4068998189166511,0.11097315214869612,-0.06140747519826584,5.557475927267617,4.0,7295,18650
AEROTOP T26R,0.10973518651917896,-0.010666962429317962,3.6861677656804095,0.0017326989102199536,0.017124758172408654,0.4068998189166511,0.11097315214869612,-0.06140747519826584,5.557475927267617,4.0,7295,18650
AEROTOP T32,0.1174305400138504,-0.009453581339203107,3.7839529616968646,0.0038087697946358155,0.020514480404797232,0.29888448551352514,0.10911970079504109,-0.07062394595593424,6.009529189452599,4.0,8563,22950
AEROTOP T32R,0.1174305400138504,-0.009453581339203107,3.7839529616968646,0.0038087697946358155,0.020514480404797232,0.29888448551352514,0.10911970079504109,-0.07062394595593424,6.009529189452599,4.0,8563,22950
AEROTOP T35,0.1110850896045486,-0.012416256433978042,4.127127720544972,0.008659702448383445,0.018515134072377613,0.4206120904268195,0.07647200788149741,-0.06279043390301897,5.727019138039416,4.0,8559,24630
AEROTOP T35R,0.1110850896045486,-0.012416256433978042,4.127127720544972,0.008659702448383445,0.018515134072377613,0.4206120904268195,0.07647200788149741,-0.06279043390301897,5.727019138039416,4.0,8559,24630
CTA Aeroheat CM 18a,-0.058151566787633766,-0.005571985294537852,2.9553495528696905,-0.030462810603936206,0.016781113506897344,0.1491389406039321,0.11910631654136233,-0.08968962712321984,7.531208824465928,1.0,2198,7520
CTC CombiAir 12M,-0.09538904638547632,-0.020148806908818973,2.735516447907086,-0.043103913723777386,0.009220956980957767,0.33406985499035474,0.15318082082236487,-0.07409277965853263,6.484556427883788,1.0,3540,8900
CTC CombiAir 16M,-0.0877781672810941,-0.005516580689942614,2.3354287864895102,-0.041573207079472686,0.01544991854398586,0.1484044894056697,0.16023430249405432,-0.07195379970081933,6.4613418056250405,1.0,4358,12500
CTC CombiAir 6M,-0.06063194987125121,0.009005296848857319,1.663537454767499,-0.03964483843775399,0.02035635590682735,-0.036204407987547656,0.17328186089255526,-0.10213256987019459,7.704320576163991,1.0,1654,4700
CTC CombiAir 8M,-0.09345603181930735,-0.020602018773956024,2.7519440189559385,-0.041814431443391385,0.010230266732749297,0.3061294483199054,0.13313339071766567,-0.07706016310057932,6.500476239343663,1.0,2534,6300
CTC EcoAir 406 1x230V,0.14992412136292552,-0.026297371252275166,4.886936253355755,0.012609275538114802,0.020571195273716966,0.36005765766862124,0.09684169712716079,-0.08826356563543694,6.851364130280361,4.0,1234,3500
CTC EcoAir 406 3x400V,0.14992412136292552,-0.026297371252275166,4.886936253355755,0.012609275538114802,0.020571195273716966,0.36005765766862124,0.09684169712716079,-0.08826356563543694,6.851364130280361,4.0,1234,3500
CTC EcoAir 408 1x230V,0.14557708672185607,-0.024502884238433314,4.847789703811065,0.009990108465267713,0.019085059402220328,0.4118596418621328,0.10408707940377018,-0.08113028772283216,6.618298862559152,4.0,1531,4500
CTC EcoAir 408 3x400V,0.14557708672185607,-0.024502884238433314,4.847789703811065,0.009990108465267713,0.019085059402220328,0.4118596418621328,0.10408707940377018,-0.08113028772283216,6.618298862559152,4.0,1531,4500
CTC EcoAir 410 1x230V,0.138992962691056,-0.013982213478119955,4.529736341892336,0.009502881807861005,0.01766950964855628,0.46101938192493247,0.09737621888964415,-0.06749251766112778,6.171738528487534,4.0,2277,7080
CTC EcoAir 410 3x400V,0.138992962691056,-0.013982213478119955,4.529736341892336,0.009502881807861005,0.01766950964855628,0.46101938192493247,0.09737621888964415,-0.06749251766112778,6.171738528487534,4.0,2277,7080
CTC EcoAir 415 1x230V,0.12295195903090848,-0.020106162343994892,4.515163311112117,0.010764944927282036,0.015554453683283556,0.5246191342169005,0.07914900389649383,-0.06601898170156031,5.919880982726388,4.0,3279,9500
CTC EcoAir 415 3x400V,0.12295195903090848,-0.020106162343994892,4.515163311112117,0.010764944927282036,0.015554453683283556,0.5246191342169005,0.07914900389649383,-0.06601898170156031,5.919880982726388,4.0,3279,9500
CTC EcoAir 420 3x400V,0.1238993152781765,-0.014321179433658064,4.279812186250781,0.012583173430311246,0.01586795260109852,0.5202817916441872,0.07328965975458603,-0.061188157777498524,5.689329114827487,4.0,3746,10900
CTC EcoAir 510M 1x230V,-0.03735682118188853,0.11410655492591175,-1.2280411956554165,-0.02613772899726294,0.007497488187357672,0.3796017023244648,0.14015164688347723,0.08203544340391965,2.0682508709745586,1.0,1336,7000
CTC EcoAir 510M 3x400V,-0.0742249741777244,0.006731468737363078,1.8795750338108757,-0.04154873200632147,0.021109698941289088,-0.03910136416910844,0.19679321630443158,-0.09824576940190098,7.642172066124855,1.0,2073,6100
CTC EcoAir 520M,-0.029766215463541044,0.009742286595443878,2.2659319421487356,-0.029782216481001367,0.025060870468682137,-0.10871869495556713,0.14838530186291715,-0.0958256130109456,7.564656890731066,1.0,2233,7600
CTC EcoAir 610M,-0.08606877393811918,0.004311492403849979,2.125615545299507,-0.039733209140581406,0.0205935066947255,-0.016634035776476444,0.13704045197869377,-0.08691119653521365,7.241680798972538,1.0,1851,5890
CTC EcoAir 614M,-0.09414319641700408,-0.0015864856558514121,2.126359779547607,-0.043573888245356386,0.01533477010639905,0.12092861964810077,0.16748557597082583,-0.0760804922239657,6.919067404300931,1.0,2361,6830
CTC EcoAir 622M,-0.058151566787633766,-0.005571985294537852,2.9553495528696905,-0.030462810603936206,0.016781113506897344,0.1491389406039321,0.11910631654136233,-0.08968962712321984,7.531208824465928,1.0,2198,7520
CTC EcoPart 406 1x230V,-0.010747861780884188,-0.03212053951850955,5.734001758946903,0.007640711695959105,0.02034870228567339,0.3552237579765108,-0.04005454892545305,-0.10357916173091841,8.039474605739438,5.0,1263,5300
CTC EcoPart 406 3x400V,-0.010747861780884188,-0.03212053951850955,5.734001758946903,0.007640711695959105,0.02034870228567339,0.3552237579765108,-0.04005454892545305,-0.10357916173091841,8.039474605739438,5.0,1263,5300
CTC EcoPart 408 1x230V,-0.006334918272397242,-0.018121493557841362,5.3534560709647945,0.008593726356789764,0.021414566507187274,0.3270202619334521,-0.03990172299066418,-0.09573538129680248,7.824309762468965,5.0,1723,7700
CTC EcoPart 408 3x400V,-0.006334918272397242,-0.018121493557841362,5.3534560709647945,0.008593726356789764,0.021414566507187274,0.3270202619334521,-0.03990172299066418,-0.09573538129680248,7.824309762468965,5.0,1723,7700
CTC EcoPart 410 1x230V,-0.007045613216405144,-0.02004699094789934,5.351439125194578,-0.023999304610708524,-0.009913021761645201,1.6906465258397625,0.025422810698499332,-0.03559097410787931,5.168209897513655,5.0,2132,9400
CTC EcoPart 410 3x400V,-0.007045613216405144,-0.02004699094789934,5.351439125194578,-0.023999304610708524,-0.009913021761645201,1.6906465258397625,0.025422810698499332,-0.03559097410787931,5.168209897513655,5.0,2132,9400
CTC EcoPart 412 1x230V,-0.008482831035344411,-0.021232515348301166,5.379986876534395,0.006792263977075378,0.019980359112206438,0.36129213621968226,-0.03505266294203218,-0.09440648337813858,7.764157186493343,5.0,2516,11000
CTC EcoPart 412 3x400V,-0.008482831035344411,-0.021232515348301166,5.379986876534395,0.006792263977075378,0.019980359112206438,0.36129213621968226,-0.03505266294203218,-0.09440648337813858,7.764157186493343,5.0,2516,11000
CTC EcoPart 414 1x230V,-0.007152464333979376,-0.019572346734110194,5.269647470587727,0.006315445261164477,0.018291388362756903,0.41423115075978734,-0.03202781514545987,-0.08708585029499796,7.470673456899625,5.0,3147,13600
CTC EcoPart 414 3x400V,-0.007152464333979376,-0.019572346734110194,5.269647470587727,0.006315445261164477,0.018291388362756903,0.41423115075978734,-0.03202781514545987,-0.08708585029499796,7.470673456899625,5.0,3147,13600
CTC EcoPart 417 1x230V,-0.007198521677091372,-0.018660708794570314,5.258913692330706,0.007094906057483087,0.020604528608122397,0.34325316556248675,-0.03465461990910651,-0.09319432836041987,7.677346207113825,5.0,3642,16000
CTC EcoPart 417 3x400V,-0.007198521677091372,-0.018660708794570314,5.258913692330706,0.007094906057483087,0.020604528608122397,0.34325316556248675,-0.03465461990910651,-0.09319432836041987,7.677346207113825,5.0,3642,16000
CTC EcoPart 425 1x230V,-0.008482831035344411,-0.021232515348301166,5.379986876534395,0.00680070433607069,0.01998529517213879,0.3610183948729489,-0.03505266294203218,-0.09440648337813858,7.764157186493343,5.0,5032,22000
CTC EcoPart 425 3x400V,-0.008482831035344411,-0.021232515348301166,5.379986876534395,0.00680070433607069,0.01998529517213879,0.3610183948729489,-0.03505266294203218,-0.09440648337813858,7.764157186493343,5.0,5032,22000
CTC EcoPart 430 1x230V,-0.007153599842667494,-0.019575456207531514,5.270484825063944,0.006323569444897126,0.01829029489451045,0.41436982923089144,-0.03202781514545987,-0.08708585029499796,7.470673456899625,5.0,6293,27200
CTC EcoPart 430 3x400V,-0.007153599842667494,-0.019575456207531514,5.270484825063944,0.006323569444897126,0.01829029489451045,0.41436982923089144,-0.03202781514545987,-0.08708585029499796,7.470673456899625,5.0,6293,27200
CTC EcoAir 435 1x230V,-0.007198521677091372,-0.018660708794570314,5.258913692330706,0.0070964100369836445,0.020599068710272523,0.34345274651602054,-0.03465461990910651,-0.09319432836041987,7.677346207113825,5.0,7284,32000
CTC EcoPart 435 3x400V,-0.007198521677091372,-0.018660708794570314,5.258913692330706,0.0070964100369836445,0.020599068710272523,0.34345274651602054,-0.03465461990910651,-0.09319432836041987,7.677346207113825,5.0,7284,32000
CTC GSi 12 1x230V,-0.1593060892636796,0.04175311395401972,1.8039476864374286,-0.036226114207569916,0.03196922934600872,-0.31800260207400505,0.023258472435164237,-0.09829913202931644,8.06262800998468,2.0,2037,10600
CTC GSi 12 3x400V,-0.2035946246042805,-0.07266037249863042,5.466410859329933,-0.04364270435304083,-0.00266370721942625,0.7365548808199527,0.012463481875589958,-0.0976452118879318,8.280431972083518,2.0,1917,6000
CTC EcoPart 612M 3x400V,-0.2035946246042805,-0.07266037249863042,5.466410859329933,-0.04364270435304083,-0.00266370721942625,0.7365548808199527,0.012463481875589958,-0.0976452118879318,8.280431972083518,2.0,1917,6000
CTC GSi 16 3x400V,-0.15509207837532293,0.001590415854169999,2.9235541571373633,-0.03892053984025604,0.01948428567864474,0.055438286690681925,0.03844939974439531,-0.09092288439701997,7.788401252042179,2.0,3367,14190
CTC EcoPart 616M 3x400V,-0.15509207837532293,0.001590415854169999,2.9235541571373633,-0.03892053984025604,0.01948428567864474,0.055438286690681925,0.03844939974439531,-0.09092288439701997,7.788401252042179,2.0,3367,14190
CTC GSi 608,-0.1566268028972375,0.01901669943803899,2.8690409384511844,-0.03231564898088925,0.027416202189462724,-0.15628061048158573,-0.00855306085396681,-0.10690769829785958,8.64238784197725,2.0,1267,6580
CTC GSi 612 1x230V,-0.1593060892636796,0.04175311395401972,1.8039476864374286,-0.036226114207569916,0.03196922934600872,-0.31800260207400505,0.023258472435164237,-0.09829913202931644,8.06262800998468,2.0,2037,10600
CTC GSi 612,-0.2035946246042805,-0.07266037249863042,5.466410859329933,-0.04364270435304083,-0.00266370721942625,0.7365548808199527,0.012463481875589958,-0.0976452118879318,8.280431972083518,2.0,1917,6000
CTC EcoPart 612M,-0.2035946246042805,-0.07266037249863042,5.466410859329933,-0.04364270435304083,-0.00266370721942625,0.7365548808199527,0.012463481875589958,-0.0976452118879318,8.280431972083518,2.0,1917,6000
CTC GSi 616,-0.15509207837532293,0.001590415854169999,2.9235541571373633,-0.03892053984025604,0.01948428567864474,0.055438286690681925,0.03844939974439531,-0.09092288439701997,7.788401252042179,2.0,3367,14190
CTC EcoPart 616M,-0.15509207837532293,0.001590415854169999,2.9235541571373633,-0.03892053984025604,0.01948428567864474,0.055438286690681925,0.03844939974439531,-0.09092288439701997,7.788401252042179,2.0,3367,14190
CTC GSi 8,-0.1566268028972375,0.01901669943803899,2.8690409384511844,-0.03231564898088925,0.027416202189462724,-0.15628061048158573,-0.00855306085396681,-0.10690769829785958,8.64238784197725,2.0,1267,6580
KHP-BI 12 DVR2 + KHPM-BI 16 DVR2,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
KHP-BI 16 DVR2 + KHPM-BI 16 DVR2,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
KHP-MO 12 DVR2,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
KHP-MO 14 DVR2,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
KHP-MO 16 DVR2,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
KHP-BI 12 DTR2 + KHPM-BI 16 DVR2,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
KHP-BI 14 DTR2 + KHPM-BI 16 DVR2,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
KHP-BI 16 DTR2 + KHPM-BI 16 DVR2,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
KHP-MO 12 DTR2,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
KHP-MO 14 DTR2,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
KHP-MO 16 DTR2,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
KHP-BI 14 DVR2 + KHPM-BI 16 DVR2,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
KHP-BI 4 DVR2 + KHPM-BI 6 DVR2,-0.11542282605493337,-0.020138581818002536,2.884642333932458,-0.04147730765440253,0.009742109966531928,0.3074260696796519,0.1196284966115051,-0.1143027813873293,8.221708372049193,1.0,1530,3890
KHP-BI 6 DVR2 + KHPM-BI 6 DVR2,-0.1373663496081456,-0.026536553945203472,3.010095691430297,-0.04731185808154207,0.007340720387096991,0.3742998576109219,0.1227396608022052,-0.11172118621050638,8.187076963178443,1.0,1951,5050
KHP-MO 4 DVR2,-0.11542282605493337,-0.020138581818002536,2.884642333932458,-0.04147730765440253,0.009742109966531928,0.3074260696796519,0.1196284966115051,-0.1143027813873293,8.221708372049193,1.0,1530,3890
KHP-MO 6 DVR2,-0.1373663496081456,-0.026536553945203472,3.010095691430297,-0.04731185808154207,0.007340720387096991,0.3742998576109219,0.1227396608022052,-0.11172118621050638,8.187076963178443,1.0,1951,5050
KHP-BI 8 DVR2 + KHPM-BI 10 DVR2,-0.15134169408532916,-0.03225058585210731,3.3740973296144277,-0.04598267390097847,0.010942587268114605,0.270924920138309,0.0947016690509365,-0.1435521684158587,9.445649947616834,1.0,2146,5840
KHP-BI 10 DVR2 + KHPM-BI 10 DVR2,-0.1459148691796081,-0.027137357236447234,3.1201217755988804,-0.0469316405612883,0.008851469584144483,0.326837353145743,0.12043445590380547,-0.1335711091815291,9.139986282451805,1.0,2511,6780
KHP-MO 8 DVR2,-0.15134169408532916,-0.03225058585210731,3.3740973296144277,-0.04598267390097847,0.010942587268114605,0.270924920138309,0.0947016690509365,-0.1435521684158587,9.445649947616834,1.0,2146,5840
KHP-MO 10 DVR2,-0.1459148691796081,-0.027137357236447234,3.1201217755988804,-0.0469316405612883,0.008851469584144483,0.326837353145743,0.12043445590380547,-0.1335711091815291,9.139986282451805,1.0,2511,6780
MHA-V12W/D2N8-B+HB-A160/C****GN8-B,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
MHA-V16W/D2N8-B+HB-A160/C****GN8-B,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
MHC-V12W/D2N8-B****,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
MHC-V14W/D2N8-B****,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
MHC-V16W/D2N8-B****,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
MHA-V12W/D2RN8-B+HB-A160/C****GN8B,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
MHA-V14W/D2RN8-B+HB-A160/C****GN8B,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
MHA-V16W/D2RN8-B+HB-A160/C****GN8B,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
MHC-V12W/D2RN8-B****,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
MHC-V14W/D2RN8-B****,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
MHC-V16W/D2RN8-B****,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
MHA-V14W/D2N8-B+HB-A160/C****GN8-B,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
MHA-V12W/D2N8-B+HBTA160/240C****GN8-B,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
MHA-V14W/D2N8-B+HBTA160/240C****GN8-B,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
MHA-V16W/D2N8-B+HBTA160/240C****GN8-B,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
MHA-V12W/D2RN8-B+HBTA160/240C****GN8-B,-0.10715008150761758,-0.00599626509377769,2.2746186676906865,-0.04458621020147072,0.015110218898804829,0.13629865462461052,0.15971485211198302,-0.10934343485746942,8.038428590833549,1.0,3684,10250
MHA-V14W/D2RN8-B+HBTA160/240C****GN8-B,-0.11326025804710763,-0.01861632744103575,2.6038029162476506,-0.04696799872490395,0.008376252036287855,0.3414336475251485,0.17123838756386034,-0.10383733185605398,7.812573926078376,1.0,4351,10690
MHA-V16W/D2RN8-B+HBTA160/240C****GN8-B,-0.11568886154724378,-0.022125784625511454,2.6366678750618977,-0.04809208728146281,0.006179432876870506,0.40337649442450635,0.17334534365158186,-0.10149904841935493,7.658571086634787,1.0,4945,11520
MHC-V18W/D2RN8,-0.11719186225835058,-0.0029373668970714235,2.102378493341799,-0.04582176030498422,0.0224765501260455,-0.0885502846891858,0.12100993174756264,-0.10284189205173251,7.524155278161827,1.0,5579,15610
MHC-V22W/D2RN8,-0.11751265940158684,-0.0003692724663962506,1.931908015590697,-0.04746291598647654,0.020683077890504248,-0.039667460933006875,0.1354477847733874,-0.09723551369513686,7.320903536563489,1.0,7197,19820
MHC-V26W/D2RN8,-0.1090440781844518,-0.004163960687997702,1.93948195235222,-0.047002992274449124,0.016848829831613177,0.06680051946193433,0.1492429266666468,-0.10133721469664095,7.449866511863787,1.0,8607,20640
MHC-V30W/D2RN8,-0.10350613275298659,-0.004743336538455838,2.047302317388666,-0.04673133689911247,0.017460672057347512,0.0770494947121096,0.17410546771662241,-0.0951808313720064,7.184971941404539,1.0,8622,20110
MHA-V4W/D2N8-B+HB-A60/C****GN8-B,-0.11542282605493337,-0.020138581818002536,2.884642333932458,-0.04147730765440253,0.009742109966531928,0.3074260696796519,0.1196284966115051,-0.1143027813873293,8.221708372049193,1.0,1530,3890
MHA-V6W/D2N8-B+HB-A60/C****GN8-B,-0.1373663496081456,-0.026536553945203472,3.010095691430297,-0.04731185808154207,0.007340720387096991,0.3742998576109219,0.1227396608022052,-0.11172118621050638,8.187076963178443,1.0,1951,5050
MHC-V4W/D2N8-B***,-0.11542282605493337,-0.020138581818002536,2.884642333932458,-0.04147730765440253,0.009742109966531928,0.3074260696796519,0.1196284966115051,-0.1143027813873293,8.221708372049193,1.0,1530,3890
MHC-V6W/D2N8-B***,-0.1373663496081456,-0.026536553945203472,3.010095691430297,-0.04731185808154207,0.007340720387096991,0.3742998576109219,0.1227396608022052,-0.11172118621050638,8.187076963178443,1.0,1951,5050
MHA-V4W/D2N8-B+HBTA100/190C****GN8-B,-0.11542282605493337,-0.020138581818002536,2.884642333932458,-0.04147730765440253,0.009742109966531928,0.3074260696796519,0.1196284966115051,-0.1143027813873293,8.221708372049193,1.0,1530,3890
