Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],PSB [W],Prated [W],SPL indoor [dBA],SPL outdoor [dBA],Climate,T_amb [°C],T_in [°C],T_out [°C],P_th [W],P_el [W],COP
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBB 200, HSBB 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,9.19,,,average,7,7,27,3500,530,6.6
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBB 200, HSBB 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,7.55,,,average,7,7,36,2600,570,4.56
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBB 200, HSBB 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,9.19,,,average,12,12,24,3390,500,6.78
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBB 200, HSBB 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,7.55,,,average,12,12,30,3300,552,5.98
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,9.19,,,average,-7,-7,34,8130,2989,2.72
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,7.55,,,average,-7,-7,52,5100,2589,1.97
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,9.19,,,average,2,2,30,5220,1200,4.35
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,7.55,,,average,2,2,42,4100,1262,3.25
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,9.19,,,average,7,7,27,3500,530,6.6
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,7.55,,,average,7,7,36,2600,570,4.56
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,9.19,,,average,12,12,24,3390,500,6.78
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBC 200, HSBC 200S",2018-12-03,Outdoor Air/Water,R410a,2.0,17,7.55,,,average,12,12,30,3300,552,5.98
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,-7,-7,34,5480,1870,2.93
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,-7,-7,52,5540,2451,2.26
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,2,2,30,3280,785,4.18
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,2,2,42,3410,1043,3.27
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,7,7,27,2860,527,5.43
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,7,7,36,2710,663,4.09
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,12,12,24,3340,480,6.96
STIEBEL ELTRON ,LWZ 5 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,12,12,30,3190,606,5.26
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,-7,-7,34,5480,1870,2.93
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,-7,-7,52,5540,2451,2.26
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,2,2,30,3280,785,4.18
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,2,2,42,3410,1043,3.27
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,7,7,27,2860,527,5.43
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,7,7,36,2710,663,4.09
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,12,12,24,3340,480,6.96
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,52.0,average,12,12,30,3190,603,5.29
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,-7,-7,34,5480,1870,2.93
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,-7,-7,52,5540,2451,2.26
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,2,2,30,3280,1119,2.93
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,2,2,42,3410,1509,2.26
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,7,7,27,2860,527,5.43
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,7,7,36,2710,663,4.09
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,12,12,24,3340,480,6.96
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,12,12,30,3190,606,5.26
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,-7,-7,34,5480,1870,2.93
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,-7,-7,52,5540,2451,2.26
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,2,2,30,3280,785,4.18
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,2,2,42,3410,1043,3.27
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,7,7,27,2860,527,5.43
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,7,7,36,2710,663,4.09
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,12,12,24,3340,480,6.96
STIEBEL ELTRON ,LWZ 5 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,6.0,52.0,,average,12,12,30,3190,606,5.26
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,-7,-7,34,8420,3051,2.76
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,-7,-7,52,5870,2597,2.26
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,2,2,30,5120,1299,3.94
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,2,2,42,3520,1076,3.27
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,7,7,27,3260,590,5.53
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,7,7,36,2720,657,4.14
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,12,12,24,3350,472,7.09
STIEBEL ELTRON ,LWZ 504 E,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,12,12,30,3200,605,5.29
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,-7,-7,34,8420,3051,2.76
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,-7,-7,52,5870,2597,2.26
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,2,2,30,5120,1299,3.94
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,2,2,42,3520,1076,3.27
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,7,7,27,3260,590,5.53
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,7,7,36,2720,657,4.14
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,12,12,24,3350,472,7.09
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,12,12,30,3200,605,5.29
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,-7,-7,34,8420,3051,2.76
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,-7,-7,52,5870,2597,2.26
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,2,2,30,5120,1299,3.94
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,2,2,42,3520,1076,3.27
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,7,7,27,3260,590,5.53
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,7,7,36,2720,657,4.14
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,10.0,52.0,55.0,average,12,12,24,3350,472,7.09
STIEBEL ELTRON ,LWZ 8 S Trend,2020-10-31,Outdoor Air/Water,R410a,2.95,27,7.0,52.0,55.0,average,12,12,30,3200,605,5.29
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,-7,0,34,4800,1055,4.55
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,-7,0,52,4300,1509,2.85
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,2,0,30,4800,986,4.87
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,2,0,42,4500,1343,3.35
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,7,0,27,4900,946,5.18
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,7,0,36,4600,1233,3.73
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,12,0,24,4900,888,5.52
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,12,0,30,4700,1124,4.18
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,-7,0,34,4800,1055,4.55
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,-7,0,52,4300,1509,2.85
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,2,0,30,4800,986,4.87
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,2,0,42,4500,1343,3.35
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,7,0,27,4900,946,5.18
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,7,0,36,4600,1233,3.73
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,12,0,24,4900,888,5.52
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,12,0,30,4700,1124,4.18
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,-7,0,34,5800,1191,4.87
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,-7,0,52,5300,1803,2.94
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,2,0,30,5900,1126,5.24
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,2,0,42,5500,1576,3.49
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,7,0,27,6000,1070,5.61
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,7,0,36,5600,1429,3.92
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,12,0,24,6000,995,6.03
STIEBEL ELTRON ,"WPC 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,12,0,30,5700,1284,4.44
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,-7,0,34,5800,1191,4.87
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,-7,0,52,5300,1803,2.94
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,2,0,30,5900,1126,5.24
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,2,0,42,5500,1576,3.49
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,7,0,27,6000,1070,5.61
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,7,0,36,5600,1429,3.92
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,47.0,0.0,average,12,0,24,6000,995,6.03
STIEBEL ELTRON ,"WPC 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,47.0,0.0,average,12,0,30,5700,1284,4.44
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,-7,0,34,7500,1531,4.9
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,-7,0,52,7000,2280,3.07
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,2,0,30,7600,1448,5.25
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,2,0,42,7200,1994,3.61
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,7,0,27,7600,1357,5.6
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,7,0,36,7300,1816,4.02
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,12,0,24,7700,1285,5.99
STIEBEL ELTRON ,"WPC 07 , average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,12,0,30,7400,1637,4.52
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,-7,0,34,7500,1531,4.9
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,-7,0,52,7000,2280,3.07
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,2,0,30,7600,1448,5.25
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,2,0,42,7200,1994,3.61
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,7,0,27,7600,1357,5.6
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,7,0,36,7300,1816,4.02
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,52.0,0.0,average,12,0,24,7700,1285,5.99
STIEBEL ELTRON ,"WPC 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,52.0,0.0,average,12,0,30,7400,1637,4.52
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,-7,0,34,9200,3098,2.97
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,-7,0,52,9200,3098,2.97
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,2,0,30,9600,2697,3.56
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,2,0,42,9600,2697,3.56
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,7,0,27,9900,2457,4.03
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,7,0,36,9900,2457,4.03
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,12,0,24,10100,2196,4.6
STIEBEL ELTRON ,WPC 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,12,0,30,10100,2196,4.6
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,-7,0,34,9200,3098,2.97
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,-7,0,52,9200,3098,2.97
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,2,0,30,9600,2697,3.56
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,2,0,42,9600,2697,3.56
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,7,0,27,9900,2457,4.03
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,7,0,36,9900,2457,4.03
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,52.0,0.0,average,12,0,24,10100,2196,4.6
STIEBEL ELTRON ,WPC 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,52.0,0.0,average,12,0,30,10100,2196,4.6
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,-7,0,34,12000,3934,3.05
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,-7,0,52,12100,3805,3.18
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,2,0,30,12000,3934,3.05
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,2,0,42,12500,3388,3.69
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,7,0,27,12400,3594,3.45
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,7,0,36,12800,3137,4.08
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,12,0,24,12900,3050,4.23
STIEBEL ELTRON ,WPC 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,12,0,30,13100,2885,4.54
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,-7,0,34,12000,3934,3.05
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,-7,0,52,12100,3805,3.18
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,2,0,30,12000,3934,3.05
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,2,0,42,12500,3388,3.69
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,7,0,27,12400,3594,3.45
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,7,0,36,12800,3137,4.08
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,53.0,,average,12,0,24,12900,3050,4.23
STIEBEL ELTRON ,WPC 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,53.0,,average,12,0,30,13100,2885,4.54
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,4.23,38.0,,average,-7,0,34,3730,745,5.01
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,3.76,38.0,,average,-7,0,52,3320,927,3.58
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,4.23,38.0,,average,2,0,30,2260,420,5.38
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,3.76,38.0,,average,2,0,42,2020,479,4.22
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,4.23,38.0,,average,7,0,27,1450,272,5.34
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,3.76,38.0,,average,7,0,36,1300,291,4.47
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,4.23,38.0,,average,12,0,24,1130,212,5.32
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,3.76,38.0,,average,12,0,30,1080,241,4.49
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.7,41.0,,average,-7,0,34,5910,1255,4.71
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.05,41.0,,average,-7,0,52,5340,1504,3.55
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.7,41.0,,average,2,0,30,3590,666,5.39
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.05,41.0,,average,2,0,42,3250,761,4.27
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.7,41.0,,average,7,0,27,2300,411,5.6
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.05,41.0,,average,7,0,36,2090,439,4.76
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.7,41.0,,average,12,0,24,1140,208,5.47
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.05,41.0,,average,12,0,30,1080,234,4.61
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,7.66,40.0,,average,-7,0,34,6760,1492,4.53
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.93,40.0,,average,-7,0,52,6120,1779,3.44
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,7.66,40.0,,average,2,0,30,4110,783,5.25
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.93,40.0,,average,2,0,42,3720,884,4.21
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,7.66,40.0,,average,7,0,27,2640,472,5.59
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.93,40.0,,average,7,0,36,2390,510,4.69
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,7.66,40.0,,average,12,0,24,1160,210,5.52
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Other,2.2,16,6.93,40.0,,average,12,0,30,1080,234,4.61
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,12.03,39.0,,average,-7,0,34,10610,2206,4.81
