Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p4_P_el [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
Samsung Electronics Air Conditioner Europe ,AE044MXTPEH/EU & AE200TNWTEH/EU,2020-07-29,Outdoor Air/Water,Regulated,1.0,R410a,2.6,43.0,65.0,22.0,average,1786.0,3500.0,1.96,283.8254685093972,-0.0025865583886608,0.8940271980442472,-283.846317465633,-43.1226798582472,0.0154908659917965,-0.1191890104393748,43.07939040431854,212.82068854127272,-0.1198180049047675,7.997573440992987,-212.72356951365137
Samsung Electronics Air Conditioner Europe ,AE066MXTPEH/EU & AE200TNWTEH/EU,2020-07-29,Outdoor Air/Water,Regulated,1.0,R410a,2.6,43.0,67.0,22.0,average,1932.0,4000.0,2.07,-115.0628897569436,-0.0070152571218698,1.0672647487864584,115.0313211359242,226.9293100503128,0.0101860685668127,0.1123955955901675,-226.9801924879904,123.9797671327188,-0.1103317013817384,7.6890157526573795,-123.87337096136046
Samsung Electronics Air Conditioner Europe ,AE090MXTPEH/EU & AE200TNWTEH/EU,2020-07-29,Outdoor Air/Water,Regulated,1.0,R410a,2.4,43.0,69.0,22.0,average,2768.0,4900.0,1.77,43.95258671290373,-0.0055888623561794,0.9768856133089092,-43.98292869776834,212.7672388860747,0.0154188898771888,-0.1589858722927423,-212.81499668589416,-0.3833278742931156,-0.1217565988288223,8.106215841100166,0.5038041437039453
Samsung Electronics Air Conditioner Europe ,AE090MXTPGH/EU & AE200TNWTEH/EU,2020-07-29,Outdoor Air/Water,Regulated,1.0,R410a,2.4,43.0,69.0,22.0,average,2408.0,4600.0,1.91,17.61650789936659,-0.0072191992208223,1.0769394599814766,-17.646003903822393,-22.46536435800055,0.0116758241758241,0.0313307469590214,22.413745113404364,230.59366188572,-0.1313796590157558,8.436615386434081,-230.4877159702472
Saunier Duval Brand Group,HA 10-5 OS 230V + HA 12-5 WSB,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.6,45.0,58.0,11.0,average,3995.0,8510.0,2.13,-8.851263576950874,-0.0118610994082986,1.308091318042234,8.821059955235205,298.0585470370807,0.005028715432715,0.3148570723865617,-298.1185072687904,-9.267913878132816,-0.0968326372363051,7.441857875414812,9.411632134069473
Saunier Duval Brand Group,HA 12-5 OS 230V + HA 12-5 WSB,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.6,45.0,59.0,11.0,average,4519.0,9760.0,2.16,212.74565532133715,-0.0119789913795417,1.2915184944076337,-212.7825413748524,86.14081764896854,-0.0012568925732631,0.5663568725266307,-86.21477098398634,-71.44272429431537,-0.0779734320324267,6.702274970398267,71.61467065765764
Saunier Duval Brand Group,HA 12-6 O 230V,2020-04-07,Outdoor Air/Water,Regulated,1.0,R290,1.3,,60.0,45.0,average,4976.0,10450.0,2.1,-0.4656753419414627,-0.0045369204546387,0.9668433844559,0.438881542696663,448.3577810042802,0.0066163549312614,0.2005633496289074,-448.4226152723934,61.84731352306336,-0.0905912844568529,7.530746874942374,-61.64421965767681
Saunier Duval Brand Group,HA 15-6 O 230V B3,2020-04-07,Outdoor Air/Water,Regulated,1.0,R290,1.3,,,45.0,average,5106.0,10620.0,2.08,-142.6100864164897,-0.0040334525927203,0.9353218829065248,142.58272787261845,152.14691575005688,0.0058176914656959,0.236218056029879,-152.21272208975822,216.2843728633537,-0.0909841937903062,7.406983911780092,-216.080987742324
Saunier Duval Brand Group,HA 10-6 O 230V,2020-04-07,Outdoor Air/Water,Regulated,1.0,R290,1.3,,60.0,45.0,average,3654.0,8039.0,2.2,35.07897897414733,-0.0013814559935241,0.8577077505614583,-35.090520548838406,-13.293988422991728,0.0151572604932693,-0.1405767804154064,13.247850329027898,-80.34117067615081,-0.1096757776428202,8.292519198168858,80.4926237274369
Saunier Duval Brand Group,HA 12-6 O 230V B3,2020-04-07,Outdoor Air/Water,Regulated,1.0,R290,1.3,,60.0,45.0,average,4075.0,8640.0,2.12,-178.13764340415912,0.0012661209768993,0.7352348655479641,178.12665745247787,212.76888068636063,0.0169324810742513,-0.2202594512865255,-212.81335304225613,-178.0502595565759,-0.110623000391957,8.309773059155294,178.2175149403124
Saunier Duval Brand Group,HA 5-6 O 230V,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.6,,54.0,17.0,average,2047.0,4320.0,2.11,283.82363128615555,-0.0021311389389513,0.8329086206046294,-283.8482144384648,184.3331231719708,0.0120188751856316,0.0003157419537313,-184.3841345862109,-0.2320779494276515,-0.0985672277294823,7.516415009747509,0.3793875047625396
Saunier Duval Brand Group,HA 5-6 O 230V B3,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.6,,,17.0,average,2047.0,4320.0,2.11,283.8266699184728,0.0029146441098128,0.6095046443094909,-283.8449159231489,184.3348683184669,0.0155449166633855,-0.1572120455253523,-184.38243132780497,-213.59589409168123,-0.0845001241216961,6.909770813467434,213.74194299038925
Saunier Duval Brand Group,HA 3-6 O 230V,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.6,,54.0,17.0,average,1774.0,3690.0,2.08,-71.53437019941205,-0.0005170203326762,0.7968499352983514,71.51414783653424,490.3809306690905,0.0160002850373785,-0.1358489180744166,-490.422600939875,-320.2221499903796,-0.0979131742757405,7.395736984777399,320.34394364200466
Saunier Duval Brand Group,HA 4-6 O 230V B3,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.6,,52.0,17.0,average,1759.0,3730.0,2.12,70.61104463063911,-0.0002299297019714,0.7839252716315069,-70.6285319785636,212.76847757063484,0.014693648032016,-0.0988868279107205,-212.8136779708221,-87.00815075210492,-0.0919306316338563,7.254157354750889,87.14699591505972
Saunier Duval Brand Group,HA 7-5 OS 230V + HA 7-5 WSB,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.39,43.0,54.0,11.0,average,2830.0,5660.0,2.0,212.7472497345593,-0.0067717575314944,1.042574933532254,-212.78074094377456,-65.87804573763765,0.0062426799222647,0.2310022863698621,65.81607736847931,-142.5077982721921,-0.0835214985933462,6.963286307397624,142.69930245744098
Saunier Duval Brand Group,HA 7-6 O 230V,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.9,,55.0,29.0,average,2545.0,5420.0,2.13,-34.9039708485012,-0.0047596655208772,0.9883441223757528,34.87886320251368,269.627992088075,0.0083824706423872,0.1689072538880571,-269.68405694625204,141.7767075594873,-0.0915184822368761,7.31319230760528,-141.61270603112925
Saunier Duval Brand Group,HA 8-6 O 230V B3,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.9,,,29.0,average,2608.0,5660.0,2.17,212.7493842796484,-0.0063693276043537,1.049121198073531,-212.7785388359939,-46.32282084641516,0.0087256116847213,0.1536656551388809,46.26732041303133,-214.70402958922327,-0.095439016493961,7.515356143152004,214.8573467548464
Saunier Duval Brand Group,HA 6-6 O 230V,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.9,,55.0,29.0,average,1776.0,3890.0,2.19,141.6789848926684,-0.0143365696338721,1.4806226678510988,-141.70487916642256,-128.4236381310603,0.0044468373518302,0.3613057220942607,128.36381473366953,-215.27050915408395,-0.1017678587257,7.732651259272527,215.40282882965752
Saunier Duval Brand Group,HA 6-6 O 230V B3,2020-05-11,Outdoor Air/Water,Regulated,1.0,R290,0.9,,57.0,29.0,average,2589.0,5540.0,2.14,-36.00092531017678,-0.0035903412649767,0.9381242237954523,35.97566891658497,539.7398770019655,0.0117905141117302,0.0334251180004601,-539.7887300218912,212.845951981602,-0.0963795921078822,7.558161260857081,-212.6945555812864
STIEBEL ELTRON ,HPA-O 10 Premium,2018-01-08,Outdoor Air/Water,Regulated,1.0,Other,4.7,,54.0,10.0,average,3941.0,10600.0,2.69,-89.29339556564241,0.0026445965538093,0.7576156523081585,89.28916759680632,-299.32448602826935,0.0144958652951565,0.0574917367477038,299.2981362004843,172.865908495688,-0.0849580364972622,7.358890939976777,-172.7140394504696
STIEBEL ELTRON ,HPA-O 13 Premium,2018-01-08,Outdoor Air/Water,Regulated,1.0,Other,4.7,,54.0,10.0,average,5565.0,13800.0,2.48,141.68365264181634,0.0014696591001257,0.7057098222085149,-141.6999257463327,86.59296472544695,0.0117031754011611,0.0474228981692515,-86.64085529536855,-20.26921800750897,-0.081199991830262,7.102955977794696,20.4383733284543
STIEBEL ELTRON ,HPA-O 13 S Premium,2018-01-08,Outdoor Air/Water,Regulated,1.0,Other,4.7,,54.0,16.0,average,5679.0,13800.0,2.43,70.61118805226342,0.0003358734544867,0.7425205195823387,-70.62839591629134,-355.8823439045299,0.0114139934443818,0.0476473020683405,355.83369002441265,-71.4437667132984,-0.0754733042215006,6.759566543051906,71.61371748949891
STIEBEL ELTRON ,"HPA-O 3 CS Plus + HSBB 200 classic,",2018-12-03,Outdoor Air/Water,Regulated,1.0,R410a,1.1,33.0,52.0,17.0,average,1473.0,3050.0,2.07,283.81946798053883,-0.0074228227572256,1.0272659790488352,-283.85271661747913,212.76556275133112,0.0105836897008032,0.064882319638399,-212.81658291176856,212.84487937393067,-0.1040638744923038,7.593173199678857,-212.69623058971104
STIEBEL ELTRON ,"HPA-O 4 CS Plus + HSBC 200, HSBC 200",2018-12-03,Outdoor Air/Water,Regulated,1.0,R410a,1.1,52.0,33.0,17.0,average,1659.0,3400.0,2.05,-79.87497254007143,-0.0117253840364366,1.227843518623506,79.83039155630358,102.94359941421192,0.004219402294248,0.3612620288873078,-103.00247026245876,17.39570689074408,-0.0957286361591661,7.218068218853996,-17.233534389526028
STIEBEL ELTRON ,"HPA-O 6 CS Plus + HSBB 200, HSBB 200",2018-12-03,Outdoor Air/Water,Regulated,1.0,R410a,2.0,27.0,57.0,17.0,average,2589.0,5100.0,1.97,-73.76124221187237,-0.007922613839984,1.1655469112600363,73.72942953673714,161.9370928827826,0.0112656058877835,0.100968661531646,-161.98216963924165,163.37085579629522,-0.0917611866314493,7.218316155684211,-163.23236319174492
STIEBEL ELTRON ,"HPA-O 8 CS Plus + HSBB 200, HSBB 200S",2018-12-03,Outdoor Air/Water,Regulated,1.0,R410a,2.0,,,17.0,average,2589.0,5100.0,1.97,-67.11545296345426,-0.0259461543083141,1.964560355329034,67.05645725575339,-199.89217919296075,-0.0053283073863725,0.809307344654863,199.8211707257604,8.50351779945354,-0.0861026191235964,6.967850086413414,-8.355467131071975
STIEBEL ELTRON ,HPA-O 7 S Premium,2018-01-08,Outdoor Air/Water,Regulated,1.0,Other,4.2,,50.0,16.0,average,3257.0,7100.0,2.18,35.07330179709979,-0.0007425031418696,0.7942604808426917,-35.0942490066203,212.76301398188497,0.0078568552514356,0.1882485652348295,-212.8191793146973,42.096477449115525,-0.0528580548596311,5.432753387826411,-41.96526538083468
STIEBEL ELTRON ,LWZ 8 CS Premium,2020-10-31,Outdoor Air/Water,Regulated,1.0,R410a,2.95,52.0,55.0,27.0,average,2597.0,5870.0,2.26,-1.5905758745026706,-0.0211271445045074,1.6743231805650922,1.5354424746045123,-81.82018747104496,-0.0089254795493996,0.9324930422536096,81.74322863084514,52.92580559526,-0.0706560680226674,6.250740670606477,-52.79350231230433
STIEBEL ELTRON ,LWZ 5 S Plus,2020-10-31,Outdoor Air/Water,Regulated,1.0,R410a,2.95,52.0,52.0,27.0,average,2451.0,5540.0,2.26,212.7520398661944,-0.0004636402875502,0.7712947012378829,-212.77567904463385,-412.74655895297,0.0118162971547167,0.0421570504991494,412.69924169975167,-178.35087071465222,-0.0784556005159133,6.591601764577993,178.4670305381467
STIEBEL ELTRON ,LWZ 5 S Smart,2020-10-31,Outdoor Air/Water,Regulated,1.0,R410a,2.95,52.0,,27.0,average,2451.0,5540.0,2.26,212.7520398661944,-0.0004636402875502,0.7712947012378829,-212.77567904463385,-225.25865010736416,0.0131971253473026,0.1172310594074625,225.2305401748629,141.75664154881946,-0.0766241151400145,6.209151759463037,-141.6309841424644
STIEBEL ELTRON ,WPE-I 04 H(K)(W) Premium,2020-09-08,Brine/Water,Regulated,2.0,Other,2.2,38.0,,16.0,average,927.0,3320.0,3.58,0.0063533797044471,-0.0063533624637839,0.9896633716211556,-0.0451252092273898,-0.0091831934730714,0.0091831937216062,0.2326700996070372,-0.0391837775735794,0.0889394539008947,-0.0889394540812286,7.928859725071339,-0.0415188545283096
STIEBEL ELTRON ,WPE-I 06 H(K)(W) Premium,2020-09-08,Brine/Water,Regulated,2.0,Other,2.2,41.0,,16.0,average,1504.0,5340.0,3.55,0.005342288535594,-0.0053422941505182,0.9341781799791375,-0.0492437986149442,-0.0079872554293816,0.0079872477335217,0.2728403289681633,-0.0429898238622455,0.0794365637519979,-0.0794366120346621,7.575497346258508,-0.0142467952645076
STIEBEL ELTRON ,WPE-I 08 H(K)(W) Premium,2020-09-08,Brine/Water,Regulated,2.0,Other,2.2,40.0,,16.0,average,1779.0,6120.0,3.44,0.0052815136463434,-0.0052815136463637,0.9287516941788287,-0.0502036384229992,-0.0076606042986876,0.00766059875575,0.2810047273114383,-0.0441323192893284,0.0771790340535191,-0.0771790231229733,7.395242002289203,-0.0034894537135224
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Regulated,2.0,Other,3.1,39.0,,19.0,average,2983.0,10590.0,3.55,0.0002402503192282,-0.0002403975732406,0.7087123428234037,-0.0420612626929204,-0.0126485989643957,0.0126485982336977,0.0522591075027276,-0.03908759336504,0.0913838786066604,-0.0913838251444559,8.261961309693218,0.0091021865474516
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Regulated,2.0,Other,3.1,39.0,,19.0,average,3576.0,12160.0,3.4,0.0025098421168884,-0.0025098422079315,0.8071141950932459,-0.0463849757725905,-0.0095257514694516,0.0095257558215744,0.1767285971935057,-0.0448530723584931,0.0796756848189868,-0.0796758102116733,7.682139944906407,0.0326331696617176
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,Regulated,2.0,R410a,3.9,47.0,,12.0,average,8771.0,27540.0,3.14,0.0039377144676296,-0.0039377124247689,0.893141990907865,-0.0367190302659956,-0.0128102718011399,0.0128102807915987,0.0297149300964992,-0.0402777738107508,0.1032965203911609,-0.1032965203914847,8.47806356736605,0.0043583774546458
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,Regulated,2.0,R410a,4.4,50.0,,7.0,average,9816.0,31510.0,3.21,0.0037512823974836,-0.0037512657049135,0.8813717768354546,-0.0385824732047801,-0.0115196541089275,0.0115196539884087,0.0780584970187011,-0.0432452858277819,0.0942641169451134,-0.0942640969771319,8.257739277158196,0.0282397275563622
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,Regulated,2.0,R410a,6.3,43.0,,18.0,average,16266.0,48960.0,3.01,0.0041001996446523,-0.0041001717665677,0.8910047791150182,-0.0419183624229306,-0.0109280982594888,0.0109280959195605,0.1054540093413156,-0.0436199921949827,0.0834959590093088,-0.0834959528722854,7.495214456160336,0.0153454059710301
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,Regulated,2.0,R410a,9.0,50.0,,11.0,average,23293.0,69880.0,3.0,0.0038279705122092,-0.0038279411809235,0.8799940061084051,-0.0410756765123412,-0.0111428985264813,0.0111428878676106,0.0986594256031026,-0.0428008462108779,0.0782456872144419,-0.0782457665522227,7.324671996964489,0.0342932194106522
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,On-Off,5.0,Other,1.05,45.0,,9.0,average,1509.0,4300.0,2.85,0.0065578814093053,-0.0065578832295904,1.323802736690698,-0.00235977734105,-0.0186361503487424,0.0186361512828105,0.0904661930238405,0.00611462727239,0.1197283555912732,-0.1197283555914128,8.53729883405112,-0.0408247458846562
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,On-Off,5.0,R410a,2.6,58.0,,3.0,average,3537.0,8700.0,2.46,0.0071304308647265,-0.0071304270899532,1.348068280905533,-0.0023235043911282,-0.0231817152545359,0.0231817168820592,-0.1334054110087984,0.0078513168468718,0.1467954060543934,-0.1467954060544572,9.367499110850629,-0.0500448650653391
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,On-Off,5.0,R410a,2.5,60.0,,3.0,average,4349.0,11700.0,2.69,0.0046080324621531,-0.0046080310070672,1.2262356079826464,-0.0013715299450857,-0.0213750821808169,0.0213750830707736,-0.047886506209718,0.0070459737666692,0.1295543218277843,-0.1295543066777731,8.820498793447623,-0.0427341454212305
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,On-Off,5.0,R410a,2.6,65.0,,3.0,average,6062.0,15700.0,2.59,0.003784855479707,-0.0037848554795034,1.1857551949689111,-0.0013415353852128,-0.02094654537719,0.0209465464317624,-0.0280117253227861,0.0066368738196499,0.1170795097092173,-0.1170794837089887,8.138900313204442,-0.0380123067737386
STIEBEL ELTRON ,WPF 20,2019-01-24,Brine/Water,On-Off,5.0,R410a,5.99,59.0,59.0,7.0,average,6824.0,20200.0,2.96,0.0039586470531928,-0.0039586504942862,1.1937417137963218,-0.0012700798721321,-0.0199701440059481,0.0199701459973094,0.0190724044035761,0.0063788693561286,0.1251171520981966,-0.1251171520975262,8.902240112431471,-0.0407394311654378
STIEBEL ELTRON ,WPF 27 HT,2019-09-04,Brine/Water,On-Off,5.0,R134a,6.0,,,3.0,average,8268.0,25300.0,3.06,0.0052114508164637,-0.005211450816366,1.2546365514103794,-0.0018065626067111,-0.0145163390073976,0.0145163404514214,0.2876082095576093,0.0046895054137989,0.0885227636347039,-0.0885228258147587,7.302486403772544,-0.029861210125778
STIEBEL ELTRON ,WPF 27,2019-01-24,Brine/Water,On-Off,5.0,R410a,7.2,60.0,60.0,7.0,average,9247.0,27000.0,2.92,0.0062873213052926,-0.0062873262535512,1.3070190680210882,-0.0021596834993865,-0.0208642846446682,0.0208642859224762,-0.0225907795531903,0.0068626936208942,0.1438729023187168,-0.1438728546683285,9.72921686825523,-0.0485250036733053
STIEBEL ELTRON ,WPF 35,2016-09-19,Brine/Water,On-Off,5.0,R410a,10.0,60.0,60.0,7.0,average,11695.0,34500.0,2.95,0.0064329123363923,-0.0064329160693356,1.313929313054717,-0.0021865410767338,-0.0239960393078388,0.0239960393078795,-0.1004999372930861,0.012543554064892,0.149883743520411,-0.1498837363558266,9.807488473119388,-0.0675671541343753
STIEBEL ELTRON ,WPF 40,2019-01-24,Brine/Water,On-Off,5.0,R410a,10.0,59.0,,7.0,average,13500.0,40500.0,3.0,0.0040404320512789,-0.0040404313473228,1.1975731872424995,-0.0013345755289196,-0.0194579213374605,0.0194579216787033,0.044793609890321,0.0062400947890231,0.1219919174662483,-0.1219919608106266,8.79735990150502,-0.0400389219908007
STIEBEL ELTRON ,WPF 52,2019-09-04,Brine/Water,On-Off,5.0,R410a,12.5,,,7.0,average,16827.0,52500.0,3.12,0.0038961139340237,-0.003896117748042,1.1912205509727,-0.0012669596049052,-0.0191915171985471,0.0191915180712264,0.0587349704168889,0.0061912035109105,0.1233088692156032,-0.1233089027109068,8.982142416394977,-0.0406139625600959
STIEBEL ELTRON ,WPF 66,2019-01-24,Brine/Water,On-Off,5.0,R410a,14.5,,,7.0,average,21361.0,62800.0,2.94,0.0042208366201331,-0.0042208388587127,1.2070294021524093,-0.0013749340259064,-0.0192076864216087,0.0192076844603067,0.0572749893420556,0.0061680685093445,0.1181251693140665,-0.1181251701006482,8.557569800951365,-0.0387905938138245
STIEBEL ELTRON ,"WPF 7 basic, average climates",2016-08-25,Brine/Water,On-Off,5.0,R410a,2.0,55.0,,3.0,average,2556.0,6800.0,2.66,0.0079131076881239,-0.0079131079513766,1.3844653283750024,-0.0032426574966392,-0.0207688396754774,0.0207688411953451,-0.0160363843705633,0.006713803597448,0.1374511371404422,-0.1374512351488092,9.153015181120278,-0.0473225496788056
STIEBEL ELTRON ,WPL 09 IKCS classic,2019-09-04,Outdoor Air/Water,Regulated,1.0,R410a,2.2,45.0,,56.0,average,1775.0,3940.0,2.22,212.7477925964539,-0.0040387762355305,0.937916803884297,-212.7801272831244,-14.472772760873704,0.0114048270890591,0.0928750795573162,14.430344117424651,-71.45074962144736,-0.099833754144213,7.6484393184816,71.61099093201975
STIEBEL ELTRON ,WPL 09 ICS classic,2019-09-04,Outdoor Air/Water,Regulated,1.0,R410a,2.2,45.0,,56.0,average,1753.0,3980.0,2.27,275.58114070236394,-0.0041338702695124,0.9395335358979756,-275.613895880121,-71.55406589842458,0.0117747353110399,0.0785521923669965,71.5127707655315,-68.12280466455196,-0.1029316593122329,7.822911391141565,68.27648018177362
STIEBEL ELTRON ,WPL 17 IKCS classic,2019-09-04,Outdoor Air/Water,Regulated,1.0,R410a,2.6,,,56.0,average,2948.0,6280.0,2.13,-160.38019758754473,-0.0100217530329398,1.2628194100103038,160.3397830658924,-213.72035616366327,0.0012261233264067,0.5536808863894345,213.6619463748097,283.931959264028,-0.0692777954175021,6.212755136344063,-283.7501968068084
STIEBEL ELTRON ,WPL 17 ICS classic,2019-09-04,Outdoor Air/Water,Regulated,1.0,R410a,2.6,48.0,,56.0,average,2945.0,6390.0,2.17,4.775774264508551,-0.0096073246739483,1.243434526066882,-4.815635105636073,14.420513916542546,0.0015671934177915,0.5336161304488478,-14.479113697949032,-75.87732060472858,-0.0720861812162919,6.414949680737425,76.06282428199532
STIEBEL ELTRON ,WPL-A 05 HK 230 Premium,2020-08-07,Outdoor Air/Water,Regulated,1.0,Other,3.0,,47.0,12.0,average,1852.0,4890.0,2.64,221.6400479558792,-0.0011166195283515,0.8381305494207922,-221.65535692682008,184.33523365531792,0.0109029979483989,0.0899616739667399,-184.38194898784144,212.84092544998765,-0.0857240400655924,7.431511453787621,-212.69871104032072
STIEBEL ELTRON ,WPL-A 07 HK 230 Premium,2020-08-07,Outdoor Air/Water,Regulated,1.0,Other,3.0,,47.0,12.0,average,2897.0,7040.0,2.43,212.7492848075169,-0.0015970066910042,0.8032154687167089,-212.77853283736715,212.76345260634443,0.008930581293731,0.1392551614954379,-212.8187358332796,212.85715727373844,-0.0835360493961642,7.338410527017352,-212.68161710475408
tecalor,TTF 35,2016-11-01,Brine/Water,Regulated,2.0,R410a,10.0,56.0,56.0,7.0,average,11695.0,34500.0,2.95,0.0065906642497995,-0.0065906678168696,1.3152517276368814,-0.0050522933985426,-0.0187248556321874,0.0187248551651243,0.0696530590842984,0.0054668211065609,0.1343859777063498,-0.1343859954095718,9.268468736346758,-0.0982714672261037
tecalor,TTF 66,2020-12-17,Brine/Water,On-Off,5.0,R410a,14.5,,,7.0,average,21361.0,62800.0,2.94,0.0046555876601056,-0.0046555876596113,1.2184083624162,-0.0016073489515567,-0.0187963745247721,0.0187963740602958,0.0687720391033471,0.0059280490953965,0.1181251693140665,-0.1181251701006482,8.557569800951365,-0.0387905938138245
TOSHIBA AIR CONDITIONING,HWS-1105H8-E/HWS-1405XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,66.0,17.0,average,3732.0,7800.0,2.09,-64.88687661327516,-0.0071072000261736,1.0289219919486363,64.8426468074832,-103.47427773492409,0.0076880790028238,0.1866184869782459,103.41996787232068,-24.82617428656809,-0.0696552250279736,6.304709193591407,24.945728327235493
TOSHIBA AIR CONDITIONING,HWS-1405H8-E/HWS-1405XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,68.0,17.0,average,4184.0,8200.0,1.96,-169.270220903519,-0.0053042153349733,0.9476425162723248,169.2270835026047,212.7645128576997,0.0094683769270124,0.1018274150178573,-212.81765651892908,-120.3174436231868,-0.0638892419126336,6.010539001478147,120.451201788087
TOSHIBA AIR CONDITIONING,HWS-1605H8-E/HWS-1405XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,69.0,17.0,average,4328.0,8700.0,2.01,221.62639013363008,-0.0030584475774594,0.8484745039002378,-221.66718043018253,-99.99296523233237,0.0091473755393548,0.120908647416649,99.9389535526195,141.770450468097,-0.0627761341259152,5.990001048715749,-141.63211372241216
TOSHIBA AIR CONDITIONING,HWS-1105H-E/HWS-1405XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,66.0,17.0,average,3868.0,8200.0,2.12,212.7446600065339,-0.0011809460208061,0.7581214283303855,-212.78329132949668,-99.99342323437428,0.0111300970908931,0.0214922769841854,99.93855322239564,-214.7174567144613,-0.0683093343333818,6.264899655598574,214.8390949288044
TOSHIBA AIR CONDITIONING,HWS-1405H-E/HWS-1405XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,68.0,17.0,average,3865.0,8000.0,2.07,283.81359824220823,-0.0060823715409156,0.9783409375453166,-283.85883335393373,-51.57339223486572,0.0058115310712584,0.2461115095147637,51.50937712009052,281.69194442852927,-0.0594851963048006,5.873414496540119,-281.5469046674823
TOSHIBA AIR CONDITIONING,HWS-455H-E/HWS-455XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,1.15,41.0,65.0,17.0,average,1944.0,4200.0,2.16,106.24869126491124,0.0008467381709125,0.7047727613235807,-106.28490195514844,84.26132164403994,0.0157618483125741,-0.1020044120917446,-84.30113151650482,144.11882481672404,-0.0923473484862131,7.2918919080599,-143.99059676131574
TOSHIBA AIR CONDITIONING,HWS-805H-E/HWS-805XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,1.8,41.0,65.0,17.0,average,2379.0,4900.0,2.06,-58.21766254800889,-0.0076901150255827,1.0571167943069133,58.16972857960986,497.0911250619475,0.0071996131125398,0.243649938076481,-497.139936872856,-71.45576432721663,-0.0818621028992942,6.800622708988891,71.60244607146093
TOSHIBA AIR CONDITIONING,HWS-P1105HR-E/HWS-P1105XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,66.0,17.0,average,3990.0,7700.0,1.93,233.83317003237173,-0.0176904479103064,1.4986242331881727,-233.8932615747148,212.3695679820096,0.0009799676181648,0.4568755533152672,-212.43907862084745,141.7812480701171,-0.0846820369009503,6.926763147529294,-141.62648198624106
TOSHIBA AIR CONDITIONING,HWS-P1105H8R-E/HWS-P1105XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,67.0,20.0,average,5241.0,9800.0,1.87,248.2818409083561,-0.0035377670629438,0.8700903919934826,-248.3182137147908,-126.3951826436752,0.0113601310637754,5.310500654560602e-05,126.3411698449171,106.2453308292338,-0.0946105781778469,7.304388264925676,-106.06915938310718
TOSHIBA AIR CONDITIONING,HWS-P1405H8R-E/HWS-P1105XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,43.0,68.0,20.0,average,5838.0,10800.0,1.85,212.7416958742264,-0.0083846160986887,1.092041235866559,-212.7865045904492,212.76316678115467,0.0091421081967972,0.1120978477511655,-212.8190344309602,-2.588139669272184,-0.0952105218372934,7.322412460720949,2.764339438192656
