Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Nibe,F370 3x400,Exhaust Air/Water,delete,R290,0.4,2017-06-15,47.0,,2.6,15,EN 14825,average,625,1700,-5.844019926300522e-10,-3.235164895908121e-10,1.0000000130684799,0.005017826478848525,0.0038281261068871977,0.7278457723997757,-0.029022332485018176,-0.029999394331608534,4.377807343846604,
Nibe,F470 1x230,Exhaust Air/Water,delete,R290,0.4,2017-06-15,52.0,,2.6,15,EN 14825,average,625,1700,-5.844019926300522e-10,-3.235164895908121e-10,1.0000000130684799,0.005017826478848525,0.0038281261068871977,0.7278457723997757,-0.029022332485018176,-0.029999394331608534,4.377807343846604,
Nibe,F470 3x400,Exhaust Air/Water,delete,R290,0.4,2017-06-15,52.0,,2.6,15,EN 14825,average,625,1700,-5.844019926300522e-10,-3.235164895908121e-10,1.0000000130684799,0.005017826478848525,0.0038281261068871977,0.7278457723997757,-0.029022332485018176,-0.029999394331608534,4.377807343846604,
Nibe,NIBE AMS 10-12 + HBS05-12,Outdoor Air/Water,Inverter,R410a,2.9,2018-09-20,35.0,58.0,10.0,15,EN 14825,average,4472,8900,-0.03794126157591667,-0.008014244949043287,1.088059366537948,-0.034120718510232025,0.007299237421000077,0.2644470513369681,0.15318082082236487,-0.07409277965853263,6.484556427883788,1.0
Nibe,NIBE AMS 10-12 + HK200S-12,Outdoor Air/Water,Inverter,R410a,2.9,2018-09-20,35.0,58.0,10.0,15,EN 14825,average,4472,8900,-0.03794126157591667,-0.008014244949043287,1.088059366537948,-0.034120718510232025,0.007299237421000077,0.2644470513369681,0.15318082082236487,-0.07409277965853263,6.484556427883788,1.0
Nibe,NIBE AMS10-12 + BA-SVM 10-200/12,Outdoor Air/Water,Inverter,R410a,2.9,2018-09-20,35.0,58.0,10.0,15,EN 14825,average,4472,8900,-0.03794126157591667,-0.008014244949043287,1.088059366537948,-0.034120718510232025,0.007299237421000077,0.2644470513369681,0.15318082082236487,-0.07409277965853263,6.484556427883788,1.0
Nibe,NIBE AMS 10-16 + HBS05-16,Outdoor Air/Water,Inverter,R410a,4.0,2021-02-22,35.0,62.0,14.0,15,EN 14825,average,6219,12500,-0.030602980846556705,-0.0019233015753389396,0.8142239246152223,-0.02913266401817294,0.010826618878255624,0.10399531249301397,0.16023430249405432,-0.07195379970081933,6.4613418056250405,1.0
Nibe,NIBE AMS 10-6 + HBS05-6,Outdoor Air/Water,Inverter,R410a,1.5,2018-09-20,35.0,,5.3,12,EN 14825,average,2500,4700,-0.021337285618095374,0.0031690989477310247,0.5854235743989035,-0.026229025305292603,0.013467764878172219,-0.023952829118645786,0.17328186089255526,-0.10213256987019459,7.704320576163991,1.0
Nibe,NIBE AMS 10-6 + HK200S-6,Outdoor Air/Water,Inverter,R410a,1.5,2018-09-20,35.0,,5.3,12,EN 14825,average,2500,4700,-0.021337285618095374,0.0031690989477310247,0.5854235743989035,-0.026229025305292603,0.013467764878172219,-0.023952829118645786,0.17328186089255526,-0.10213256987019459,7.704320576163991,1.0
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,Outdoor Air/Water,Inverter,R410a,1.5,2018-09-20,35.0,,5.3,12,EN 14825,average,2500,4700,-0.021337285618095374,0.0031690989477310247,0.5854235743989035,-0.026229025305292603,0.013467764878172219,-0.023952829118645786,0.17328186089255526,-0.10213256987019459,7.704320576163991,1.0
Nibe,NIBE AMS 10-8 + HBS05-12,Outdoor Air/Water,Inverter,R410a,2.6,2018-09-20,35.0,,7.0,15,EN 14825,average,3247,6300,-0.03759009247015874,-0.008286589265975775,1.1068930199944143,-0.03263251278314958,0.007983830089151468,0.23890730057668952,0.13313339071766567,-0.07706016310057932,6.500476239343663,1.0
