Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Modus
EBLQ014CV3,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
EBLQ014C3V3,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
EBLQ014CW1,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
EBLQ014C3W1,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
EDLQ014C3V3,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
EDLQ014CW1,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
EDLQ014C3W1,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
EDLQ016CV3,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EBLQ016CV3,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EBLQ016C3V3,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EBLQ016CW1,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EBLQ016C3W1,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EDLQ016C3V3,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EDLQ016CW1,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EDLQ016C3W1,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
RBLQ05C*V3,-75.59161087846189,2.5095171168333326,2847.0559871834716,-48.39064960742957,21.775517620616792,181.70885699164594,0.15740220754241446,-0.09212226239516838,7.159545043435442,Inverter
RDLQ05C*V3,-72.11952965920565,7.722187702410714,2685.718161126294,-47.262221715916716,23.469637105513424,129.27400170926887,0.15740220754241446,-0.09212226239516838,7.159545043435442,Inverter
EDLQ05C*V3,-72.11952965920565,7.722187702410714,2685.718161126294,-47.262221715916716,23.469637105513424,129.27400170926887,0.15740220754241446,-0.09212226239516838,7.159545043435442,Inverter
EBLQ05C*V3,-75.59161087846189,2.5095171168333326,2847.0559871834716,-48.39064960742957,21.775517620616792,181.70885699164594,0.15740220754241446,-0.09212226239516838,7.159545043435442,Inverter
EBLQ07C*V3,-164.13373324844028,-12.409323200892269,4859.788550789142,-97.40253502010232,19.471797982900988,845.4408214504074,0.15849157109492631,-0.07575964099124803,6.394517160241902,Inverter
RBLQ07C*V3,-164.13373324844028,-12.409323200892269,4859.788550789142,-97.40253502010232,19.471797982900988,845.4408214504074,0.15849157109492631,-0.07575964099124803,6.394517160241902,Inverter
RDLQ07C*V3,-164.13373324844028,-12.409323200892269,4859.788550789142,-97.40253502010232,19.471797982900988,845.4408214504074,0.15849157109492631,-0.07575964099124803,6.394517160241902,Inverter
EDLQ07C*V3,-164.13373324844028,-12.409323200892269,4859.788550789142,-97.40253502010232,19.471797982900988,845.4408214504074,0.15849157109492631,-0.07575964099124803,6.394517160241902,Inverter
ERLQ011C*V3 / EHSH16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*V3 / HPSU Compact 516 H,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ011C*V3 / EHSHB16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*V3 / HPSU Compact 516 H Biv,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ011C*V3 / EHSX16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*V3 / HPSU Compact 516,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ011C*V3 / EHSXB16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*V3 / HPSU Compact 516 Biv,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ011C*W1 / EHSX16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*W1 / HPSU Compact 516,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ011C*W1 / EHSXB16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*W1 / HPSU Compact 516 Biv,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ011C*W1 / EHSH16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*W1 / HPSU Compact 516 H,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ011C*W1 / EHSHB16P50B,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
RRLQ011C*W1 / HPSU Compact 516 H Biv,-204.84286229375974,-42.271757436549976,8626.291679909566,-136.6424253169131,44.27416111360868,789.5742003288976,0.18876694316154238,-0.10562843025971665,7.747792989635617,Inverter
ERLQ014C*V3 / EHSX16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*V3 / HPSU Compact 516,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ014C*V3 / EHSXB16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*V3 / HPSU Compact 516 Biv,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ014C*V3 / EHSH16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*V3 / HPSU Compact 516 H,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ014C*V3 / EHSHB16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*V3 / HPSU Compact 516 H Biv,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ014C*W1 / EHSX16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*W1 / HPSU Compact 516,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ014C*W1 / EHSXB16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*W1 / HPSU Compact 516 Biv,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ014C*W1 / EHSH16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*W1 / HPSU Compact 516 H,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ014C*W1 / EHSHB16P50B,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
RRLQ014C*W1 / HPSU Compact 516 H Biv,-334.2370171473035,-23.55772005677015,9007.126177296344,-178.30359633262623,52.25002501599159,978.5929772394816,0.17082361088382253,-0.06304825772286604,5.960651221130157,Inverter
ERLQ016C*V3 / EHSX16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*V3 / HPSU Compact 516,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016C*V3 / EHSXB16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*V3 / HPSU Compact 516 Biv,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016C*V3 / EHSH16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*V3 / HPSU Compact 516 H,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016C*V3 / EHSHB16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*V3 / HPSU Compact 516 H Biv,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016C*W1 / EHSX16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*W1 / HPSU Compact 516,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016C*W1 / EHSXB16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*W1 / HPSU Compact 516 Biv,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016C*W1 / EHSH16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*W1 / HPSU Compact 516 H,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016C*W1 / EHSHB16P50B,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
RRLQ016C*W1 / HPSU Compact 516 H Biv,-410.225600554763,-38.88049949647285,10767.306788479458,-248.61180263121526,49.96666492330647,1700.0371973059246,0.22055255287227643,-0.08996166990149122,7.05049846781081,Inverter
ERLQ016CW1 / EHBH16CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
ERLQ016CW1 / EHBX16CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
ERLQ016CW1 / EHVH16S18CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
ERLQ016CW1 / EHVH16S26CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
ERLQ016CW1 / EHVX16S18CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
ERLQ016CW1 / EHVX16S26CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
ERLQ016CW1 / EHVZ16S18CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
RRLQ016CW1 / RHBH16CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
RRLQ016CW1 / RHBX16CB *,-414.5444215752591,-56.291107060681455,11295.912280724331,-248.18307516805382,51.32841251690411,1658.8515805901684,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
EVLQ05CV3 / EHYHBH05AV32 +,-70.24541569845869,-4.891986619517219,3017.7709778944754,-60.99869055474754,0.844693384180788,916.0840799832602,0.18016350883437243,-0.06805603998326927,6.2601040935645615,Inverter
EVLQ08CV3 / EHYHBH08AV32 +,-187.86068117363644,-18.075741640341455,5222.616016474036,-113.65736500266638,-0.040731607053144714,1575.825920721123,0.16061571708008113,-0.0663119380449505,6.096067859720375,Inverter
EVLQ08CV3 / EHYHBX08AV3 +,-187.86068117363644,-18.075741640341455,5222.616016474036,-113.65736500266638,-0.040731607053144714,1575.825920721123,0.16061571708008113,-0.0663119380449505,6.096067859720375,Inverter
RBLQ011CW1 / RKHW16MX500C,-211.47288614227577,-52.39914672716994,8928.875770244442,-138.2879028181134,36.900651810089904,1012.547753434735,0.19217940456514732,-0.10360879207977455,7.685174312724493,Inverter
RBLQ011CW1 / RKHW16MXB500C,-211.47288614227577,-52.39914672716994,8928.875770244442,-138.2879028181134,36.900651810089904,1012.547753434735,0.19217940456514732,-0.10360879207977455,7.685174312724493,Inverter
RBLQ014CW1 / RKHW16MX500C,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
RBLQ014CW1 / RKHW16MXB500C,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952,Inverter
RBLQ016CW1 / RKHW16MX500C,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
RBLQ016CW1 / RKHW16MXB500C,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866,Inverter
ECOAIR 1-7 PRO,-57.53992852170328,38.5050588815455,998.0215134547317,-24.49892771146726,29.499328402372893,-315.39647873290653,0.07513321255358002,-0.07579369449278558,6.612904500008367,Inverter
ECOAIR T 3-12 PRO,-65.54122732401422,60.47288300357163,1681.8046074783078,-36.219290143916005,51.085743742519426,-505.26065068794725,0.06056938916519533,-0.05641511987049359,5.48565962612223,Inverter
ECOAIR 3-12 PRO,-66.96703460871056,60.42656372569949,1677.0296023311248,-36.35616907164745,51.08129559932136,-505.7189913687399,0.05908655129433206,-0.056463289728120966,5.480693541096909,Inverter
ECOAIR EVI T 3-12kW,-87.71869145608193,96.30822034421332,677.0020042592669,-36.148682052547485,54.845451902613476,-786.1506114952206,0.08664248464992412,-0.08023619098921174,7.196014565202122,Inverter
ECOAIR EVI 3-12kW,-87.71869145608193,96.30822034421332,677.0020042592669,-36.148682052547485,54.845451902613476,-786.1506114952206,0.08664248464992412,-0.08023619098921174,7.196014565202122,Inverter
ECOAIR EVI 4-20kW,-117.076898686337,200.49044117944618,793.9234448391851,-73.81398431235364,108.78429095208972,-1568.692103207982,0.15260552811233227,-0.11959756042269536,9.022033301633277,Inverter
ECOAIR EVI T 4-20kW,-117.076898686337,200.49044117944618,793.9234448391851,-73.81398431235364,108.78429095208972,-1568.692103207982,0.15260552811233227,-0.11959756042269536,9.022033301633277,Inverter
ecoGEO B1/C1 1-6 PRO,-98.23303346127143,69.09539426662464,921.9721351592156,-21.680291854735316,37.53198851090899,-449.53594559567574,0.007652125541289882,-0.08419411559997016,7.149612921631813,Inverter
ecoGEO B3/C3 1-6 PRO,-98.23303346127143,69.09539426662464,921.9721351592156,-21.680291854735316,37.53198851090899,-449.53594559567574,0.007652125541289882,-0.08419411559997016,7.149612921631813,Inverter
ECOGEO C1 T 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO C2 T 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO B1 T 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO B2 T 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO C1 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO C2 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO B1 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO B2 1-9kW,-203.3488494552282,128.90603988892423,1639.4045194644937,-43.01055975910371,79.83334332832698,-1169.7898707871827,0.0050450575589343905,-0.0872690105548795,7.33917561789899,Inverter
ECOGEO C1 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C2 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO B1 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO B2 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C1 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C2 1 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO B1 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO B2 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C1 T 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO C2 T 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO B1 T 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO B2 T 1 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO C1 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO C2 1 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO B1 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO B2 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO C3 T 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO C4 T 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO B3 T 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO B4 T 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO C3 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO C4 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO B3 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO B4 1-9kW,-204.7726350993771,132.4085120771761,1551.478081528541,-42.67366444250366,84.9212661680953,-1321.0350726841573,0.0048466122604457545,-0.08959185147979885,7.407986128257278,Inverter
ECOGEO C3 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C4 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO B3 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO B4 T 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C3 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C4 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
