Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],Pdesignc,Temperatur,T_outside,Pdc,EER
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,20,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,20,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,35,4,4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,35,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,30,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,30,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,25,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,25,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,20,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,20,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,35,4,4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,35,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,30,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,30,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,25,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,25,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,20,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,20,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,35,4,4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,35,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,30,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,30,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,25,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,25,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,20,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,20,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,35,4,4
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,35,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,30,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,30,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,25,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,25,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,20,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,20,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,35,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,35,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,30,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,30,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,25,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,25,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,20,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,20,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,35,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,35,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,30,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,30,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,25,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,25,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,20,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,20,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,35,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,35,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,30,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,30,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,25,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,25,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,20,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,20,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,35,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,35,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,30,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,30,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,25,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,25,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,20,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,20,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,35,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,35,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,30,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,30,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,25,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,25,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,20,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,20,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,35,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,35,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,30,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,30,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,25,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,25,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,+7°C/+12°C,20,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,+18°C/+23°C,20,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,35,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,35,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,30,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,30,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,25,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,25,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,20,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,20,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,35,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,35,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,30,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,30,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,25,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,25,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,20,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,20,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,35,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,35,7,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,30,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,30,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,25,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,25,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,20,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,20,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,35,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,35,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,30,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,30,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,25,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,25,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,20,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,20,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,35,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,35,7,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,30,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,30,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,25,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,25,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,20,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,20,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,35,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,35,7,5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,30,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,30,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,25,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,25,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,20,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,20,3.6,13.5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,35,4,4
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,35,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,30,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,30,4.05,7.2
