Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p1_COP [-],p2_COP [-],p3_COP [-]
Vaillant Deutschland ,VWL 55/6 A 230V,2020-05-11,Outdoor Air/Water,Inverter,1.0,R290,0.6,,54.0,17,average,2047,4320,-0.024582586060757854,-0.0021308360660056364,0.8328976520701598,-0.028789363338176874,0.010297761604625096,0.14577575123230696,0.1473095530473148,-0.09856722765042954,7.516415015428592
Vaillant Deutschland ,VWL 55/6 A 230V S2,2020-05-11,Outdoor Air/Water,Inverter,1.0,R290,0.6,,54.0,17,average,2047,4320,-0.024582586060757854,-0.0021308360660056364,0.8328976520701598,-0.028789363338176874,0.010297761604625096,0.14577575123230696,0.1473095530473148,-0.09856722765042954,7.516415015428592
Vaillant Deutschland ,VWL 55/6 A 230V S3,2020-05-11,Outdoor Air/Water,Inverter,1.0,R290,0.6,,,17,average,2047,4320,-0.018246061193444088,0.0029144629922727887,0.6095098821510148,-0.02461652243050273,0.01288621064592643,0.030712652616189304,0.14604852582334432,-0.08450039484048365,6.909781232259933
Vaillant Deutschland ,VWL 35/6 A 230V,2020-05-11,Outdoor Air/Water,Inverter,1.0,R290,0.6,,54.0,17,average,1774,3690,-0.02022184631318042,-0.0005160358559497645,0.7968146526389982,-0.022843352991699737,0.013639279686724145,0.023376014831902502,0.12179390037516175,-0.09791313128922052,7.395735236753895
Vaillant Deutschland ,VWL 35/6 A 230V S2,2020-05-11,Outdoor Air/Water,Inverter,1.0,R290,0.6,,54.0,17,average,1774,3690,-0.02022184631318042,-0.0005160358559497645,0.7968146526389982,-0.022843352991699737,0.013639279686724145,0.023376014831902502,0.12179390037516175,-0.09791313128922052,7.395735236753895
Vaillant Deutschland ,VWL 45/6 A 230V S3,2020-05-11,Outdoor Air/Water,Inverter,1.0,R290,0.6,,52.0,17,average,1759,3730,-0.017487758117253817,-0.00023078054375313725,0.7839525669733104,-0.023582293352557012,0.012487188780795935,0.06559904180613868,0.1388451721880646,-0.09193062426021374,7.254157106501743
Groupe Atlantic,THERMOR Alféa Extensa Duo A.I. 8,2019-06-05,Outdoor Air/Water,Inverter,1.0,R410a,1.4,46.0,69.0,9,average,2944,5300,-0.03977426968794426,-0.0061223311971273274,0.9770235691664997,-0.03784898397588292,0.0067003377808503165,0.280671449546688,0.1767186314217816,-0.08905840043199188,6.780367304873486
Groupe Atlantic,THERMOR Alféa Extensa A.I. 8,2019-06-05,Outdoor Air/Water,Inverter,1.0,R410a,1.4,46.0,69.0,9,average,2944,5300,-0.03977426968794426,-0.0061223311971273274,0.9770235691664997,-0.03784898397588292,0.0067003377808503165,0.280671449546688,0.1767186314217816,-0.08905840043199188,6.780367304873486
Viessmann,Vitocal 100-S AWB-M 101.B08,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Viessmann,Vitocal 100-S AWB-M-E 101.B08,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Viessmann,Vitocal 100-S AWB-M-E-AC 101.B08,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Viessmann,Vitocal 100-S AWB-M-E-AC 101.B08 F,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Viessmann,Vitocal 111-S AWBT-M-AC 111.B08,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Viessmann,Vitocal 111-S AWBT-M-E 111.B08,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Viessmann,Vitocal 111-S AWBT-M-E-AC 111.B08,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Viessmann,Vitocal 111-S AWBT-M-E-AC 111.B08 F,2020-11-02,Outdoor Air/Water,Inverter,1.0,R32,1.6,41.0,64.0,15,average,3041,5930,0.005346483955443617,0.0012318847639376101,0.8811841004464288,-0.021112883205490405,0.012550462761662414,0.10987674832176116,0.2197197293054858,-0.09125317431262953,7.265308814427381
Nibe,F1345-60,2020-12-17,Brine/Water,2-Stages,8.0,R407c,3.4,47.0,,7,average,17287,54800,-0.033464850699854894,-0.003930171609443977,1.0535496192248623,-0.020763418798032937,0.01140443790724361,0.30336669015525036,-0.020084695514048057,-0.07700865844830078,6.961219068459661
Buderus,Buderus Logatherm WPS 80.2 HT,2020-12-17,Brine/Water,Inverter,2.0,R410a,10.8,67.0,,25,average,20846,69000,-0.021072892051089632,-0.00034308889240859073,0.7932661941595721,-0.015640193581174876,0.011138208358070731,0.2020264270863846,-0.0010876291779898747,-0.07568183397110066,7.245369744882634
Mitsubishi,PUZ-WM60VAA(-BS) + EHPT17X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,2345,5300,-0.02782516812341205,-0.004470540414182905,1.003421405735513,-0.02778495253827614,0.010790454768943256,0.1494064747346386,0.1696252141902935,-0.10383911122788948,8.117031198792686
Mitsubishi,PUZ-WM60VAA(-BS) + EHPT17X-YM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,2345,5300,-0.02782516812341205,-0.004470540414182905,1.003421405735513,-0.02778495253827614,0.010790454768943256,0.1494064747346386,0.1696252141902935,-0.10383911122788948,8.117031198792686
Mitsubishi,PUZ-WM60VAA(-BS) + ERPT17X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,2345,5300,-0.02782516812341205,-0.004470540414182905,1.003421405735513,-0.02778495253827614,0.010790454768943256,0.1494064747346386,0.1696252141902935,-0.10383911122788948,8.117031198792686
Mitsubishi,PUZ-WM85VAA(-BS) + EHPT17X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85VAA(-BS) + EHPT17X-YM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85VAA(-BS) + ERPT17X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85YAA(-BS) + EHPT17X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,22,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85YAA(-BS) + EHPT17X-YM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,22,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85YAA(-BS) + ERPT17X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,22,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Johnson Controls-Hitachi AirConditioning Spain,RASM-5VNE - Heating Only,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,3.1,,65.0,13,average,6029,10250,-0.04785796247032725,-0.008630211919983017,1.0922151838833654,-0.036877108960014955,0.0068780965147314105,0.24379222194077857,0.13606775674474803,-0.06972640604751128,6.214358058702282
Johnson Controls-Hitachi AirConditioning Spain,RASM-5VNE - with cooling kit,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,3.1,,65.0,13,average,6029,10250,-0.04785796247032725,-0.008630211919983017,1.0922151838833654,-0.036877108960014955,0.0068780965147314105,0.24379222194077857,0.13606775674474803,-0.06972640604751128,6.214358058702282
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHC-V18W/D2RN8,2020-12-02,Outdoor Air/Water,Inverter,1.0,R32,5.0,,71.0,18,average,9076,15610,-0.04188426689935387,-0.0010498128025935177,0.7513882069563071,-0.028166549581450196,0.01381629236712313,-0.05443167668163448,0.12100993174756264,-0.10284189205173251,7.524155278161827
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHC-V22W/D2RN8,2020-12-02,Outdoor Air/Water,Inverter,1.0,R32,5.0,,73.0,18,average,11391,19820,-0.04267096854210891,-0.00013408870545515974,0.7015106659385296,-0.02998776229214279,0.013067871027696236,-0.025062504846317054,0.1354477847733874,-0.09723551369513686,7.320903536563489
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHC-V26W/D2RN8,2020-12-02,Outdoor Air/Water,Inverter,1.0,R32,5.0,,75.0,18,average,12213,20640,-0.045472015105369475,-0.0017363964581885152,0.8087752741422791,-0.033124930227371,0.011874057021298016,0.04707711788144707,0.1492429266666468,-0.10133721469664095,7.449866511863787
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHC-V30W/D2RN8,2020-12-02,Outdoor Air/Water,Inverter,1.0,R32,5.0,,77.0,18,average,12337,20110,-0.04437742018119393,-0.0020336697515128455,0.8777644198184062,-0.032659284087245506,0.012202797547700199,0.05384783882629842,0.17410546771662241,-0.0951808313720064,7.184971941404539
Groupe Atlantic,AUREA 16,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,2.99,0.0,66.0,5,average,5236,9110,-0.03224106085481262,-0.009518033957545743,1.2347571950464724,-0.03517085319168742,0.005322297373201192,0.36928839878234737,0.18728099392469447,-0.05010946664814557,5.2970294372935545
Buderus,Buderus Logatherm WPS 6K-1,2020-12-17,Brine/Water,On-Off,5.0,R410a,1.55,51.0,,6,average,1860,5300,-0.00218749831768427,-0.005730347497252858,1.275391656311109,0.005618166365820009,0.016212097241913706,0.20073374709243122,-0.036223278239559724,-0.09641620410850972,7.461088489839406
Ariston Thermo Group,AEROTOP SPLIT 07M-R,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,3.08,36.0,60.0,11,average,3063,6800,-0.03667762331097503,-0.002593686566864337,0.8252502455197651,-0.03115229835723727,0.01084586281128601,0.11255322878482418,0.14341587479225734,-0.10298384709610511,7.846864182851844
Ariston Thermo Group,ARIANEXT PLUS 70 S-T LINK,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,3.08,36.0,60.0,11,average,3063,6800,-0.03667762331097503,-0.002593686566864337,0.8252502455197651,-0.03115229835723727,0.01084586281128601,0.11255322878482418,0.14341587479225734,-0.10298384709610511,7.846864182851844
Ariston Thermo Group,ARIANEXT PLUS 70 S-T,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,3.08,36.0,60.0,11,average,3063,6800,-0.03667762331097503,-0.002593686566864337,0.8252502455197651,-0.03115229835723727,0.01084586281128601,0.11255322878482418,0.14341587479225734,-0.10298384709610511,7.846864182851844
Ariston Thermo Group,NIMBUS PLUS 70 S-T NET,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,3.08,36.0,60.0,11,average,3063,6800,-0.03667762331097503,-0.002593686566864337,0.8252502455197651,-0.03115229835723727,0.01084586281128601,0.11255322878482418,0.14341587479225734,-0.10298384709610511,7.846864182851844
Ariston Thermo Group,AEROTOP SPLIT 07M-CR,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,3.08,36.0,60.0,11,average,3063,6800,-0.03667762331097503,-0.002593686566864337,0.8252502455197651,-0.03115229835723727,0.01084586281128601,0.11255322878482418,0.14341587479225734,-0.10298384709610511,7.846864182851844
Ariston Thermo Group,NIMBUS COMPACT 70 S-T NET,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,3.08,36.0,60.0,11,average,3063,6800,-0.03667762331097503,-0.002593686566864337,0.8252502455197651,-0.03115229835723727,0.01084586281128601,0.11255322878482418,0.14341587479225734,-0.10298384709610511,7.846864182851844
Ariston Thermo Group,NIMBUS FLEX 70 S-T NET,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,3.08,36.0,60.0,11,average,3063,6800,-0.03667762331097503,-0.002593686566864337,0.8252502455197651,-0.03115229835723727,0.01084586281128601,0.11255322878482418,0.14341587479225734,-0.10298384709610511,7.846864182851844
Nibe,F1145-17,2020-12-17,Brine/Water,On-Off,5.0,R407c,2.0,43.0,,7,average,4923,16000,-0.0012595680668393487,-0.0040894261551399445,1.195763762302854,0.004497203026656971,0.010243146261975405,0.471299513867046,-0.028291445026161658,-0.06222271307413336,6.34292581951487
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,Inverter,1.0,R32,1.5,,64.0,19,average,2788,5800,-0.025563961819169156,-0.0032603971234027866,0.9062913967944041,-0.027130762998849194,0.011126781819230587,0.1271983618157315,0.14473908443301,-0.09768567316001454,7.366358218990518
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,Inverter,1.0,R32,1.5,,64.0,19,average,3298,6300,-0.02710047570134809,-0.0023552399658629563,0.8524003403805079,-0.025886266163690715,0.01245013890236829,0.03986461110464492,0.1489437416409673,-0.0970472565672475,7.335946348755753
DAIKIN Europe ,ERLQ011C*W1 / EHSH16P50B,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,4639,9000,-0.022760316653925222,-0.004696860522070736,0.9584768002061331,-0.029455146599354602,0.009543901998006473,0.1702035332851618,0.18876694316154238,-0.10562843025971665,7.747792989635617
DAIKIN Europe ,RRLQ011C*W1 / HPSU Compact 516 H,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,4639,9000,-0.022760316653925222,-0.004696860522070736,0.9584768002061331,-0.029455146599354602,0.009543901998006473,0.1702035332851618,0.18876694316154238,-0.10562843025971665,7.747792989635617
DAIKIN Europe ,ERLQ011C*W1 / EHSHB16P50B,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,4639,9000,-0.022760316653925222,-0.004696860522070736,0.9584768002061331,-0.029455146599354602,0.009543901998006473,0.1702035332851618,0.18876694316154238,-0.10562843025971665,7.747792989635617
DAIKIN Europe ,RRLQ011C*W1 / HPSU Compact 516 H Biv,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,4639,9000,-0.022760316653925222,-0.004696860522070736,0.9584768002061331,-0.029455146599354602,0.009543901998006473,0.1702035332851618,0.18876694316154238,-0.10562843025971665,7.747792989635617
DAIKIN Europe ,EPRA18DV / ETSH16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,21,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.027559784423427405,0.010606180010624786,0.17199090774910364,0.12902574251303783,-0.07833742772645745,6.865008979301352
DAIKIN Europe ,EPRA18DV / ETSHB16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,21,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.027559784423427405,0.010606180010624786,0.17199090774910364,0.12902574251303783,-0.07833742772645745,6.865008979301352
DAIKIN Europe ,EPRA18DW / ETSH16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,42,average,4568,11100,-0.025606366120668356,0.0006598775810421467,0.727862413014335,-0.02964855252689352,0.009643300199063985,0.19982089412685478,0.13110713217229006,-0.07529046706318313,6.7654848426938905
DAIKIN Europe ,EPRA18DW / ETSHB16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,42,average,4568,11100,-0.025606366120668356,0.0006598775810421467,0.727862413014335,-0.02964855252689352,0.009643300199063985,0.19982089412685478,0.13110713217229006,-0.07529046706318313,6.7654848426938905
DAIKIN Europe ,EPRA18DV / ETSX16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,21,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.027559784423427405,0.010606180010624786,0.17199090774910364,0.12902574251303783,-0.07833742772645745,6.865008979301352
DAIKIN Europe ,EPRA18DV / ETSXB16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,21,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.027559784423427405,0.010606180010624786,0.17199090774910364,0.12902574251303783,-0.07833742772645745,6.865008979301352
DAIKIN Europe ,EPRA18DW / ETSX16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,42,average,4568,11100,-0.025606366120668356,0.0006598775810421467,0.727862413014335,-0.02964855252689352,0.009643300199063985,0.19982089412685478,0.13110713217229006,-0.07529046706318313,6.7654848426938905
DAIKIN Europe ,EPRA18DW / ETSXB16P50D,2020-02-07,Outdoor Air/Water,Inverter,1.0,R32,4.2,46.0,54.0,42,average,4568,11100,-0.025606366120668356,0.0006598775810421467,0.727862413014335,-0.02964855252689352,0.009643300199063985,0.19982089412685478,0.13110713217229006,-0.07529046706318313,6.7654848426938905
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWH-4.0VNFE - Type 1,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,3.3,57.0,61.0,17,average,4230,9730,-0.03424313371566906,0.00024332569439566376,0.7019285660330407,-0.035569665696766034,0.007813815471227777,0.24413269407452615,0.13665592417487796,-0.06693081702977567,6.414951100483964
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWH-4.0VNFWE - Type 2,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,3.3,57.0,61.0,17,average,4230,9730,-0.03424313371566906,0.00024332569439566376,0.7019285660330407,-0.035569665696766034,0.007813815471227777,0.24413269407452615,0.13665592417487796,-0.06693081702977567,6.414951100483964
Samsung Electronics Air Conditioner Europe ,AE120RXYDEG/EU & AE260RNWMEG/EU,2021-01-26,Outdoor Air/Water,Inverter,1.0,R32,2.2,44.0,64.0,22,average,4917,10620,-0.03889858910608461,-0.006430164819324437,0.9990134276179137,-0.038988895980600256,0.005587098659187919,0.34032692993458974,0.17869358117816186,-0.10456931740292431,7.88164274883268
Samsung Electronics Air Conditioner Europe ,AE120RXYDGG/EU & MIM-E03CN,2021-01-26,Outdoor Air/Water,Inverter,1.0,R32,2.2,44.0,64.0,22,average,4917,10620,-0.03889858910608461,-0.006430164819324437,0.9990134276179137,-0.038988895980600256,0.005587098659187919,0.34032692993458974,0.17869358117816186,-0.10456931740292431,7.88164274883268
Samsung Electronics Air Conditioner Europe ,AE120RXYDGG/EU & AE260RNWMGG/EU,2021-01-26,Outdoor Air/Water,Inverter,1.0,R32,2.2,44.0,64.0,22,average,4917,10620,-0.03889858910608461,-0.006430164819324437,0.9990134276179137,-0.038988895980600256,0.005587098659187919,0.34032692993458974,0.17869358117816186,-0.10456931740292431,7.88164274883268
Samsung Electronics Air Conditioner Europe ,AE160RXYDEG/EU & AE260RNWMEG/EU,2021-01-26,Outdoor Air/Water,Inverter,1.0,R32,2.2,44.0,66.0,22,average,6869,14150,-0.03685568056314619,-0.000769412998014957,0.741220838936789,-0.03626264917671515,0.008583945050382052,0.19714678668838878,0.2069899030468772,-0.08758967759983456,7.2089305068302405
Samsung Electronics Air Conditioner Europe ,AE160RXYDGG/EU & MIM-E03CN,2021-01-26,Outdoor Air/Water,Inverter,1.0,R32,2.2,44.0,66.0,22,average,6869,14150,-0.03685568056314619,-0.000769412998014957,0.741220838936789,-0.03626264917671515,0.008583945050382052,0.19714678668838878,0.2069899030468772,-0.08758967759983456,7.2089305068302405
Samsung Electronics Air Conditioner Europe ,AE160RXYDGG/EU & AE260RNWMGG/EU,2021-01-26,Outdoor Air/Water,Inverter,1.0,R32,2.2,44.0,66.0,22,average,6869,14150,-0.03685568056314619,-0.000769412998014957,0.741220838936789,-0.03626264917671515,0.008583945050382052,0.19714678668838878,0.2069899030468772,-0.08758967759983456,7.2089305068302405
Buderus,Buderus Logatherm WPLS2.2 RE,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.0,36.0,64.0,11,average,1194,2400,-0.03611307831476188,-0.01784631329251012,1.5679877935317044,-0.03312289918740861,0.0029491241515982075,0.4907893478283247,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Buderus,Buderus Logatherm WPLS2.2 RB,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.0,36.0,64.0,11,average,1194,2400,-0.03611307831476188,-0.01784631329251012,1.5679877935317044,-0.03312289918740861,0.0029491241515982075,0.4907893478283247,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Buderus,Buderus Logatherm WPLS2.2 RT,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.0,36.0,64.0,11,average,1194,2400,-0.03611307831476188,-0.01784631329251012,1.5679877935317044,-0.03312289918740861,0.0029491241515982075,0.4907893478283247,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Buderus,Buderus Logatherm WPLS2.2 RTS,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.0,36.0,64.0,11,average,1194,2400,-0.03611307831476188,-0.01784631329251012,1.5679877935317044,-0.03312289918740861,0.0029491241515982075,0.4907893478283247,0.10799777874022952,-0.06809615301760592,6.0740630343893764
ait-deutschland,SWCV 122(H)(K)3 (3~400V),2017-05-12,Brine/Water,Inverter,2.0,R407c,2.0,44.0,,7,average,3491,11100,-0.03593968372746634,0.003362109737598436,0.5541352897351048,-0.024943379079286877,0.014125121211452084,0.005288453623041535,0.011724763789457087,-0.08606468341740842,7.692436819225627
ait-deutschland,SWCV 122H1 (1~230V),2017-05-12,Brine/Water,Inverter,2.0,R407c,2.0,44.0,,7,average,3491,11100,-0.03593968372746634,0.003362109737598436,0.5541352897351048,-0.024943379079286877,0.014125121211452084,0.005288453623041535,0.011724763789457087,-0.08606468341740842,7.692436819225627
ait-deutschland,WZSV 122(H)(K)3M,2017-05-12,Brine/Water,Inverter,2.0,R407c,2.0,44.0,,7,average,3491,11100,-0.03593968372746634,0.003362109737598436,0.5541352897351048,-0.024943379079286877,0.014125121211452084,0.005288453623041535,0.011724763789457087,-0.08606468341740842,7.692436819225627
ait-deutschland,PWZSV 122H3S (3~400V),2017-05-12,Brine/Water,Inverter,2.0,R407c,2.0,44.0,,7,average,3491,11100,-0.03593968372746634,0.003362109737598436,0.5541352897351048,-0.024943379079286877,0.014125121211452084,0.005288453623041535,0.011724763789457087,-0.08606468341740842,7.692436819225627
ait-deutschland,PWZSV 122H2S (3~230V),2017-05-12,Brine/Water,Inverter,2.0,R407c,2.0,44.0,,7,average,3491,11100,-0.03593968372746634,0.003362109737598436,0.5541352897351048,-0.024943379079286877,0.014125121211452084,0.005288453623041535,0.011724763789457087,-0.08606468341740842,7.692436819225627
ait-deutschland,PWZSV 122H1S (1~230V),2017-05-12,Brine/Water,Inverter,2.0,R407c,2.0,44.0,,7,average,3491,11100,-0.03593968372746634,0.003362109737598436,0.5541352897351048,-0.024943379079286877,0.014125121211452084,0.005288453623041535,0.011724763789457087,-0.08606468341740842,7.692436819225627
DAIKIN Europe ,ERLQ014C*W1 / EHSH16P50B,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,5677,10900,-0.030663946579631295,-0.002161258831675781,0.8263418560097637,-0.0314080669684833,0.009203809181287343,0.17237854268200548,0.17082361088382253,-0.06304825772286604,5.960651221130157
DAIKIN Europe ,RRLQ014C*W1 / HPSU Compact 516 H,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,5677,10900,-0.030663946579631295,-0.002161258831675781,0.8263418560097637,-0.0314080669684833,0.009203809181287343,0.17237854268200548,0.17082361088382253,-0.06304825772286604,5.960651221130157
DAIKIN Europe ,ERLQ014C*W1 / EHSHB16P50B,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,5677,10900,-0.030663946579631295,-0.002161258831675781,0.8263418560097637,-0.0314080669684833,0.009203809181287343,0.17237854268200548,0.17082361088382253,-0.06304825772286604,5.960651221130157
DAIKIN Europe ,RRLQ014C*W1 / HPSU Compact 516 H Biv,2017-03-30,Outdoor Air/Water,Inverter,1.0,R410a,3.4,39.0,64.0,50,average,5677,10900,-0.030663946579631295,-0.002161258831675781,0.8263418560097637,-0.0314080669684833,0.009203809181287343,0.17237854268200548,0.17082361088382253,-0.06304825772286604,5.960651221130157
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST30D-M*D,2020-11-30,Outdoor Air/Water,Inverter,1.0,R32,1.4,41.0,55.0,15,average,2477,5300,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.02100464465788937,0.01425454340667814,0.0512191930686625,0.16450582341185382,-0.08538372835252134,7.176795279777468
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST30D-*M*D,2020-11-30,Outdoor Air/Water,Inverter,1.0,R32,1.4,41.0,55.0,15,average,2477,5300,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.02100464465788937,0.01425454340667814,0.0512191930686625,0.16450582341185382,-0.08538372835252134,7.176795279777468
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST30D-M*D,2020-11-30,Outdoor Air/Water,Inverter,1.0,R32,1.4,41.0,56.0,15,average,3318,7100,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.026916533349355256,0.012141581024953328,0.08066109140188399,0.18308423528346632,-0.08737499629021254,7.262720673983896
