Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Alféa Excellia Duo 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Alféa Excellia Duo A.I. 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Alféa Excellia HP A.I. 16,-0.028388081118573473,-0.008439155388585196,1.0162148137779077,-0.04076890807766326,0.006663813453798248,0.4243544183321529,0.14563816693254253,-0.0713983778736259,6.254585655141963,1.0
Alféa Excellia HP Duo A.I. 16,-0.028388081118573473,-0.008439155388585196,1.0162148137779077,-0.04076890807766326,0.006663813453798248,0.4243544183321529,0.14563816693254253,-0.0713983778736259,6.254585655141963,1.0
Alféa Excellia HP A.I. Tri 15,-0.03006403715343767,-0.004518334929366668,0.879860075119213,-0.04112198345989626,0.009517347374262712,0.3373895947801505,0.14194526107975808,-0.06649643105377546,6.126506403694383,1.0
Alféa Excellia HP Duo A.I. Tri 15,-0.03006403715343767,-0.004518334929366668,0.879860075119213,-0.04112198345989626,0.009517347374262712,0.3373895947801505,0.14194526107975808,-0.06649643105377546,6.126506403694383,1.0
Alféa Excellia HP A.I. Tri 17,-0.030988144785056217,-0.003977991181237815,0.8584832036027481,-0.04202055030345178,0.009052275943587212,0.34748788565054967,0.14420287010736488,-0.05943912330418651,5.813509818874755,1.0
Alféa Excellia HP Duo A.I. Tri 17,-0.030988144785056217,-0.003977991181237815,0.8584832036027481,-0.04202055030345178,0.009052275943587212,0.34748788565054967,0.14420287010736488,-0.05943912330418651,5.813509818874755,1.0
Alféa Excellia Tri 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Alféa Excellia A.I. Tri 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Alféa Excellia Duo Tri 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Alféa Excellia Duo A.I. Tri 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Hydrapac 11B10,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Hydrapac 11B25,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Hydramax Gaz 11B10,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Hydramax Gaz 11B25,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Alféa Excellia Tri 11 BS,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Alféa Excellia Tri 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Excellia A.I. Tri 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Excellia Duo Tri 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Excellia Duo A.I. Tri 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Hydrapac 14B25,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Hydramax Gaz 14B25,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Excellia Tri 14 BS,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Excellia A.I. Tri 14 (LFC),-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Excellia Tri 16,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
Alféa Excellia A.I. Tri 16,-0.02447065908155885,-0.003292427293911521,0.8696578283469981,-0.04050774758988488,0.010724426607238142,0.2908749522522652,0.1603052576524887,-0.07402633064998566,6.108586712795508,1.0
Alféa Excellia Duo Tri 16,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
Alféa Excellia Duo A.I. Tri 16,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
Hydrapac 16B25,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
Hydramax Gaz 16B25,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
Alféa Excellia Tri 16 BS,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
Alféa Extensa A.I. 5 R32,-0.028655115006431527,-0.003788912204662008,0.8697413050123226,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0
Alféa Extensa Duo A.I. 5 R32,-0.028655115006431527,-0.003788912204662008,0.8697413050123226,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0
FUJITSU Waterstage Split Comfort Series,-0.036817259834165804,-0.004211619738585017,0.9753393833879829,-0.050304226220251734,0.015769811073755607,0.2322129544546907,0.15362037969857065,-0.09602887095236277,7.324987776709114,1.0
GENERAL Waterstage Split Comfort,-0.036817259834165804,-0.004211619738585017,0.9753393833879829,-0.050304226220251734,0.015769811073755607,0.2322129544546907,0.15362037969857065,-0.09602887095236277,7.324987776709114,1.0
Alféa Extensa A.I. 6 R32,-0.03221127680979055,-0.003834820722958712,0.8495614311859745,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0
Alféa Extensa A.I. Duo 6 R32,-0.03221127680979055,-0.003834820722958712,0.8495614311859745,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0
Alféa Extensa A.I. 8 R32,-0.03428430127400182,-0.003404839571468328,0.8275536561075398,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0
Alféa Extensa Duo A.I. 8 R32,-0.03428430127400182,-0.003404839571468328,0.8275536561075398,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0
Alféa Extensa +10,-0.028516328112465295,-0.005516641455358973,0.9144416984215911,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0
Alféa Extensa Duo +10,-0.028516328112465295,-0.005516641455358973,0.9144416984215911,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0
Alféa Extensa A.I. 10,-0.028516328721708572,-0.005516642140144543,0.9144417240934494,-0.041845295406273825,0.01076655690780434,0.2731981398379191,0.15869449224988444,-0.08634802408839068,6.575282605163834,1.0
Alféa Extensa Duo A.I. 10,-0.028516328112465295,-0.005516641455358973,0.9144416984215911,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0
Alféa Extensa +13,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03392815528309202,0.006670739048810874,0.4392338805766713,0.11443938125781242,-0.08856978453001381,6.606548508277434,1.0
Alféa Extensa A.I. 13,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03392815528309202,0.006670739048810874,0.4392338805766713,0.11443938125781242,-0.08856978453001381,6.606548508277434,1.0
Alféa Extensa +16,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Alféa Extensa A.I. 16,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Alféa Extensa +5,-0.028083699517449847,-0.0042684090327080645,0.8887695088104144,-0.039042281593633585,0.01749428942756493,0.10235937853560721,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
Alféa Extensa Duo +5,-0.028083699517449847,-0.0042684090327080645,0.8887695088104144,-0.039042281593633585,0.01749428942756493,0.10235937853560721,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
Alféa Extensa A.I. 5,-0.028083699517449847,-0.0042684090327080645,0.8887695088104144,-0.039042281593633585,0.01749428942756493,0.10235937853560721,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
Alféa Extensa Duo A.I. 5,-0.028083699517449847,-0.0042684090327080645,0.8887695088104144,-0.039042281593633585,0.01749428942756493,0.10235937853560721,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
Alféa Extensa +6,-0.03276781751990319,-0.0082224357627724,1.0033118515345283,-0.042532549762715845,0.011863961061329979,0.24734894829237708,0.15066925926545643,-0.11338254000809128,7.832682405855627,1.0
Alféa Extensa Duo +6,-0.03276781751990319,-0.0082224357627724,1.0033118515345283,-0.042532549762715845,0.011863961061329979,0.24734894829237708,0.15066925926545643,-0.11338254000809128,7.832682405855627,1.0
Alféa Extensa A.I. 6,-0.0327678169394527,-0.008222435189373852,1.003311829792375,-0.04253254951505142,0.01186396117913465,0.24734894370814775,0.15066925463263076,-0.11338254496443158,7.83268259143157,1.0
Alféa Extensa Duo A.I. 6,-0.03276781751990319,-0.0082224357627724,1.0033118515345283,-0.042532549762715845,0.011863961061329979,0.24734894829237708,0.15066925926545643,-0.11338254000809128,7.832682405855627,1.0
Alféa Extensa +8,-0.03634545332904565,-0.005594544050611295,0.8927974004603885,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199188,6.780367304873486,1.0
Alféa Extensa Duo +8,-0.03634545332904565,-0.005594544050611295,0.8927974004603885,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199188,6.780367304873486,1.0
Alféa Extensa A.I. 8,-0.036345453619965315,-0.005594544426258108,0.8927974143914689,-0.04610153476220888,0.00816127181013738,0.3418687488749146,0.17671863055997103,-0.08905840140929487,6.780367341484608,1.0
Alféa Extensa Duo A.I. 8,-0.03634545332904565,-0.005594544050611295,0.8927974004603885,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199188,6.780367304873486,1.0
Alféa Hybrid Duo Fioul/Oil A.I. 6,-0.03276781751990319,-0.0082224357627724,1.0033118515345283,-0.042532549762715845,0.011863961061329979,0.24734894829237708,0.15066925926545643,-0.11338254000809128,7.832682405855627,1.0
Alféa Hybrid Duo Fioul/Oil A.I. 8,-0.03634545332904565,-0.005594544050611295,0.8927974004603885,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199188,6.780367304873486,1.0
Alféa Hybrid Duo Fioul/Oil A.I. 11 - 23kW,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0
Alféa Hybrid Duo Fioul/Oil A.I. 11 - 29kW,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0
Alféa Hybrid Duo Fioul/Oil A.I. 14 - 23 kW,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Alféa Hybrid Duo Fioul/Oil A.I. 14 - 29 kW,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Alféa Hybrid Duo Fioul/Oil A.I. Tri 11 23kW,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Alféa Hybrid Duo Fioul/Oil A.I. Tri 11 29kW,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Alféa Hybrid Duo Fioul/Oil A.I. Tri 14 - 23,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Hybrid Duo Fioul/Oil A.I. Tri 14 - 29,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Alféa Hybrid Duo Gaz R6,-0.03276781751990319,-0.0082224357627724,1.0033118515345283,-0.042532549762715845,0.011863961061329979,0.24734894829237708,0.15066925926545643,-0.11338254000809128,7.832682405855627,1.0
Alféa Hybrid Duo Gaz R8,-0.03634545332904565,-0.005594544050611295,0.8927974004603885,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199188,6.780367304873486,1.0
ATLANTIC GEOLIA 10,-0.0013512911067936964,-0.0043637641553074,1.140741374399043,0.0014320559107364821,0.02024502520768636,0.3376249265527333,-0.013023315742534984,-0.11483012743618029,9.55661723571755,6.0
ATLANTIC GEOLIA 13,-0.0029153829082551297,-0.008121083238144526,1.26063936841557,-0.0021400404330549076,0.013604545868963149,0.5436473005626994,-0.00198613881562346,-0.09739830383999284,8.458768180354479,6.0
ATLANTIC GEOLIA 17,-0.0011087427145466244,-0.004604205212279523,1.1512556582601823,-0.0002599271605311178,0.015045149491844208,0.5098702248974251,-0.002961105318054467,-0.08910007675202485,8.390679006962134,6.0
ATLANTIC GEOLIA 5,-0.0027513129395648622,-0.006368157405827014,1.2150214926002656,0.005789174394577627,0.023271570981458673,0.25707911277031176,-0.038382542421510873,-0.12314546509834078,9.267464261230648,6.0
ATLANTIC GEOLIA 7,-0.002255580089545649,-0.006002299840946588,1.1942767788428643,0.002494400710565017,0.01699229891176706,0.4417609567803288,-0.01998479409278098,-0.09449173169445879,7.955600056321888,6.0
AUREA 10,-0.033334282789598456,-0.004676844879520577,0.8659781991082691,-0.04312397709322307,0.00855049449895548,0.3391603841852388,0.1423178370638615,-0.07881379202329374,6.4311116710772,1.0
AUREA 16,-0.02722113741693811,-0.008036079407972513,1.0425058695518035,-0.042159933132408414,0.006379933204453185,0.4426726383933696,0.18728099392469447,-0.05010946664814557,5.2970294372935545,1.0
AUREA 5 R32,-0.03766420973148932,-0.00025219028766654603,0.7258596288943823,-0.04369302098286139,0.019544982887336273,-0.006293743298224201,0.12416625776130545,-0.11951280523018283,8.316170777622922,1.0
AUREA 5,-0.03820794452247803,-0.0015313956168359324,0.7875906098559708,-0.04397861142299171,0.017472852671316885,0.06984369442631075,0.1254464543870234,-0.10486907175424637,7.488311751197624,1.0
AUREA 8,-0.030035084534475537,-0.005646418836983131,0.9129098811948645,-0.0414787347361601,0.011828235526361166,0.2634555989619782,0.13662687914787497,-0.07728207989533568,6.440877419555849,1.0
AE LWP 15 HP ECO,-0.03006403715343767,-0.004518334929366668,0.879860075119213,-0.04112198345989626,0.009517347374262712,0.3373895947801505,0.14194526107975808,-0.06649643105377546,6.126506403694383,1.0
AE LWPK 15 HP ECO,-0.03006403715343767,-0.004518334929366668,0.879860075119213,-0.04112198345989626,0.009517347374262712,0.3373895947801505,0.14194526107975808,-0.06649643105377546,6.126506403694383,1.0
AE LWP 17 HP ECO,-0.030988144785056217,-0.003977991181237815,0.8584832036027481,-0.04202055030345178,0.009052275943587212,0.34748788565054967,0.14420287010736488,-0.05943912330418651,5.813509818874755,1.0
AE LWPK 17 HP ECO,-0.030988144785056217,-0.003977991181237815,0.8584832036027481,-0.04202055030345178,0.009052275943587212,0.34748788565054967,0.14420287010736488,-0.05943912330418651,5.813509818874755,1.0
Austria Email LWP 5 A.I.,-0.028655115006431527,-0.003788912204662008,0.8697413050123226,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0
Austria Email LWPK 5 A.I.,-0.028655115006431527,-0.003788912204662008,0.8697413050123226,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0
Austria Email LWP 6 A.I.,-0.03221127680979055,-0.003834820722958712,0.8495614311859745,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0
Austria Email LWPK 6 A.I.,-0.03221127680979055,-0.003834820722958712,0.8495614311859745,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0
Austria Email LWP 8 A.I.,-0.03428430127400182,-0.003404839571468328,0.8275536561075398,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0
Austria Email LWPK 8 A.I.,-0.03428430127400182,-0.003404839571468328,0.8275536561075398,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0
Hynea Hybrid Duo Gaz 3,-0.1776061804141323,-0.27799228351213273,9.2084943770178,-0.2545427113233042,-0.3969480876154236,12.714435996628984,-0.12142874207810302,-0.7190479416478672,26.197628919651734,1.0
Hysae Hybrid 6012/28 VR,-0.15714288367736237,-0.23690481225733787,7.954763445269663,-0.20625116564471274,-0.3031147528759823,9.86214343950542,-0.44285722649139214,-1.3380953972831258,44.99524296460972,1.0
Hysae Hybrid 6012/35,-0.15714288367736237,-0.23690481225733787,7.954763445269663,-0.20625116564471274,-0.3031147528759823,9.86214343950542,-0.44285722649139214,-1.3380953972831258,44.99524296460972,1.0
Ideal Boiler Alféa Extensa A.I. 5 R32,-0.028655115006431527,-0.003788912204662008,0.8697413050123226,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0
Ideal Boiler Alféa Extensa A.I. 6 R32,-0.03221127680979055,-0.003834820722958712,0.8495614311859745,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0
Ideal Boiler Alféa Extensa A.I. 8 R32,-0.03428430127400182,-0.003404839571468328,0.8275536561075398,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0
Ideal Boiler Hysae Hybrid 6012/28,-0.15714288367736237,-0.23690481225733787,7.954763445269663,-0.20625116564471274,-0.3031147528759823,9.86214343950542,-0.44285722649139214,-1.3380953972831258,44.99524296460972,1.0
Ideal Boiler Hysae Hybrid 6012/35,-0.15714288367736237,-0.23690481225733787,7.954763445269663,-0.20625116564471274,-0.3031147528759823,9.86214343950542,-0.44285722649139214,-1.3380953972831258,44.99524296460972,1.0
Loria 6004,-0.027057845317424854,-0.002156395614052395,0.8512609904678713,-0.03966013524675369,0.020565729667911373,0.006072732968137478,0.1656771879607117,-0.11364461089675129,8.164163341713337,1.0
Loria Duo 6004,-0.027057845317424854,-0.002156395614052395,0.8512609904678713,-0.03966013524675369,0.020565729667911373,0.006072732968137478,0.1656771879607117,-0.11364461089675129,8.164163341713337,1.0
Loria 6004 2C Duo,-0.027057845317424854,-0.002156395614052395,0.8512609904678713,-0.03966013524675369,0.020565729667911373,0.006072732968137478,0.1656771879607117,-0.11364461089675129,8.164163341713337,1.0
Loria 6004 (LFC),-0.027057845317424854,-0.002156395614052395,0.8512609904678713,-0.03966013524675369,0.020565729667911373,0.006072732968137478,0.1656771879607117,-0.11364461089675129,8.164163341713337,1.0
Loria 6006,-0.03632062797650378,-0.010827069593610399,1.0690142536596587,-0.04501590556640064,0.007795311978387635,0.3676314186636979,0.1776695541793262,-0.11749078503999193,8.279402296122099,1.0
Loria Duo 6006,-0.03632062797650378,-0.010827069593610399,1.0690142536596587,-0.04501590556640064,0.007795311978387635,0.3676314186636979,0.1776695541793262,-0.11749078503999193,8.279402296122099,1.0
Loria Duo 2C 6006,-0.03632062797650378,-0.010827069593610399,1.0690142536596587,-0.04501590556640064,0.007795311978387635,0.3676314186636979,0.1776695541793262,-0.11749078503999193,8.279402296122099,1.0
Loria 6006 (LFC),-0.03632062797650378,-0.010827069593610399,1.0690142536596587,-0.04501590556640064,0.007795311978387635,0.3676314186636979,0.1776695541793262,-0.11749078503999193,8.279402296122099,1.0
Loria 6008,-0.036012394298223845,-0.0020129372797277703,0.7795404246158194,-0.046206055229175105,0.012870348450346512,0.1925211079315308,0.2256897587625443,-0.10370508377781597,7.762448098068598,1.0
Loria Duo 6008,-0.036012394298223845,-0.0020129372797277703,0.7795404246158194,-0.046206055229175105,0.012870348450346512,0.1925211079315308,0.2256897587625443,-0.10370508377781597,7.762448098068598,1.0
Loria Duo 2C 6008,-0.036012394298223845,-0.0020129372797277703,0.7795404246158194,-0.046206055229175105,0.012870348450346512,0.1925211079315308,0.2256897587625443,-0.10370508377781597,7.762448098068598,1.0
Loria 6008 (LFC),-0.036012394298223845,-0.0020129372797277703,0.7795404246158194,-0.046206055229175105,0.012870348450346512,0.1925211079315308,0.2256897587625443,-0.10370508377781597,7.762448098068598,1.0
Loria 6010,-0.028907254335035007,-0.0022634322275945713,0.8021175191598827,-0.04365281783304638,0.011160819268946858,0.24301936204743585,0.21620677389294277,-0.09036057682598854,7.231921119768066,1.0
Loria Duo 6010,-0.028907254335035007,-0.0022634322275945713,0.8021175191598827,-0.04365281783304638,0.011160819268946858,0.24301936204743585,0.21620677389294277,-0.09036057682598854,7.231921119768066,1.0
THERMASTAGE Compact Duo 05,-0.027057845317424854,-0.002156395614052395,0.8512609904678713,-0.03966013524675369,0.020565729667911373,0.006072732968137478,0.1656771879607117,-0.11364461089675129,8.164163341713337,1.0
THERMASTAGE Compact Combi 05,-0.027057845317424854,-0.002156395614052395,0.8512609904678713,-0.03966013524675369,0.020565729667911373,0.006072732968137478,0.1656771879607117,-0.11364461089675129,8.164163341713337,1.0
THERMASTAGE Compact Duo 06,-0.03632062797650378,-0.010827069593610399,1.0690142536596587,-0.04501590556640064,0.007795311978387635,0.3676314186636979,0.1776695541793262,-0.11749078503999193,8.279402296122099,1.0
THERMASTAGE Compact Combi 06,-0.03632062797650378,-0.010827069593610399,1.0690142536596587,-0.04501590556640064,0.007795311978387635,0.3676314186636979,0.1776695541793262,-0.11749078503999193,8.279402296122099,1.0
THERMASTAGE Compact Duo 08,-0.036012394298223845,-0.0020129372797277703,0.7795404246158194,-0.046206055229175105,0.012870348450346512,0.1925211079315308,0.2256897587625443,-0.10370508377781597,7.762448098068598,1.0
THERMASTAGE Compact Combi 08,-0.036012394298223845,-0.0020129372797277703,0.7795404246158194,-0.046206055229175105,0.012870348450346512,0.1925211079315308,0.2256897587625443,-0.10370508377781597,7.762448098068598,1.0
THERMASTAGE Compact Combi 11,-0.028907254335035007,-0.0022634322275945713,0.8021175191598827,-0.04365281783304638,0.011160819268946858,0.24301936204743585,0.21620677389294277,-0.09036057682598854,7.231921119768066,1.0
THERMASTAGE Compact Duo 11,-0.028907254335035007,-0.0022634322275945713,0.8021175191598827,-0.04365281783304638,0.011160819268946858,0.24301936204743585,0.21620677389294277,-0.09036057682598854,7.231921119768066,1.0
Compact Combi TSC13-16/ TOC13RIY,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0
Compact Combi TSC13-16/ TOC13RIYF,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
Compact Combi TSC13-16/ TOC16RIY,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
Compact Combi TSC13-16/ TOC16RIYF,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
Silent Combi TSC14/ TOC14RIY,-0.028388081118573473,-0.008439155388585196,1.0162148137779077,-0.04076890807766326,0.006663813453798248,0.4243544183321529,0.14563816693254253,-0.0713983778736259,6.254585655141963,1.0
Silent Combi TSC14/ TOC14RIYF,-0.03006403715343767,-0.004518334929366668,0.879860075119213,-0.04112198345989626,0.009517347374262712,0.3373895947801505,0.14194526107975808,-0.06649643105377546,6.126506403694383,1.0
THERMOR Alféa Excellia Duo A.I. 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0
THERMOR Alféa Excellia A.I. 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0
THERMOR Alféa Excellia Duo A.I. 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
THERMOR Alféa Excellia A.I. 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
